generation,kcat_index,abs_log10_var_plus_eps
31,kcat_195,0.0487363555231674
32,kcat_195,0.051677323852413255
33,kcat_195,0.05404748526864033
34,kcat_195,0.06901049273066559
35,kcat_195,0.07080409893918636
36,kcat_195,0.07247703509968137
37,kcat_195,0.0808337338267057
38,kcat_195,0.0824931542738101
39,kcat_195,0.09089540374722563
40,kcat_195,0.08871136593444602
41,kcat_195,0.08822156290232896
42,kcat_195,0.08852198768541522
43,kcat_195,0.08804934526262798
44,kcat_195,0.09076873676726638
45,kcat_195,0.09458713007276275
46,kcat_195,0.09977972875050838
47,kcat_195,0.10200892144870564
48,kcat_195,0.11248868043793132
49,kcat_195,0.1132898445856648
0,kcat_196,0.6214576479556563
1,kcat_196,0.5774320317558473
2,kcat_196,0.5084117201540567
3,kcat_196,0.45039164004253546
4,kcat_196,0.4165530993863882
5,kcat_196,0.3859733356391725
6,kcat_196,0.3564949322579841
7,kcat_196,0.3163946430225321
8,kcat_196,0.2807586313939024
9,kcat_196,0.2656101673381137
10,kcat_196,0.2437940109688969
11,kcat_196,0.22722854636596898
12,kcat_196,0.2218437318223847
13,kcat_196,0.2147211543126629
14,kcat_196,0.1942759213836194
15,kcat_196,0.17417668135714393
16,kcat_196,0.17141520541694868
17,kcat_196,0.16748321589001947
18,kcat_196,0.1570005487102502
19,kcat_196,0.15697725634352064
20,kcat_196,0.1419784600670894
21,kcat_196,0.1326687856286576
22,kcat_196,0.11880728153741293
23,kcat_196,0.11611250840283344
24,kcat_196,0.11052716355125443
25,kcat_196,0.10766565056895051
26,kcat_196,0.09608081780516732
27,kcat_196,0.0902742606041128
28,kcat_196,0.08479547970047771
29,kcat_196,0.08037376372039284
30,kcat_196,0.07451550035694987
31,kcat_196,0.06773855422913946
32,kcat_196,0.04956248739634328
33,kcat_196,0.04858059661900371
34,kcat_196,0.05143762115654943
35,kcat_196,0.04339627816080227
36,kcat_196,0.03393836936802205
37,kcat_196,0.031352767747470076
38,kcat_196,0.02760756946865258
39,kcat_196,0.024521359440186463
40,kcat_196,0.017498734116130028
41,kcat_196,0.01760022406316945
42,kcat_196,0.013781403661153269
43,kcat_196,0.008085158867802698
44,kcat_196,0.0062667102921038715
45,kcat_196,0.009368406584204006
46,kcat_196,0.01555661879159398
47,kcat_196,0.017592749333845064
48,kcat_196,0.01682485238136696
49,kcat_196,0.01813020669680027
0,kcat_197,0.31592689046159583
1,kcat_197,0.31792046162370335
2,kcat_197,0.2941030870828417
3,kcat_197,0.25057637382761555
4,kcat_197,0.23296695142735785
5,kcat_197,0.20138066947319386
6,kcat_197,0.19644201457102176
7,kcat_197,0.19126475296934928
8,kcat_197,0.14255602374412882
9,kcat_197,0.1301497763683676
10,kcat_197,0.12881341771615146
11,kcat_197,0.12065932385848693
12,kcat_197,0.11566973490648753
13,kcat_197,0.11122820191073905
14,kcat_197,0.09502255511276543
15,kcat_197,0.08175743279198738
16,kcat_197,0.07571138927954865
17,kcat_197,0.06445768505680001
18,kcat_197,0.06179440558556824
19,kcat_197,0.060077863871979546
20,kcat_197,0.03914585203480839
21,kcat_197,0.030575971833076223
22,kcat_197,0.030102425753379156
23,kcat_197,0.025938631831699623
24,kcat_197,0.022140243312554892
25,kcat_197,0.01799152391349791
26,kcat_197,0.005524331065321985
27,kcat_197,0.0013504885693379843
28,kcat_197,0.009308436971662561
29,kcat_197,0.008137690127484476
30,kcat_197,0.016248303214540544
31,kcat_197,0.020374022792199294
32,kcat_197,0.02516619984769551
33,kcat_197,0.023975599889564655
34,kcat_197,0.025906934539947742
35,kcat_197,0.026133200032842398
36,kcat_197,0.03163330005722926
37,kcat_197,0.03481938849686707
38,kcat_197,0.042099125065290496
39,kcat_197,0.04694511907717582
40,kcat_197,0.05572095585206587
41,kcat_197,0.055249056209938224
42,kcat_197,0.06122840070653905
43,kcat_197,0.06205447791412145
44,kcat_197,0.06829352579189964
45,kcat_197,0.07275627559746731
46,kcat_197,0.07887771877713241
47,kcat_197,0.0817380468095681
48,kcat_197,0.08558675850084825
49,kcat_197,0.08766841307856993
0,kcat_198,0.4486119899882101
1,kcat_198,0.43319489935349276
2,kcat_198,0.3902717529997351
3,kcat_198,0.32082973788268165
4,kcat_198,0.2955810998259679
5,kcat_198,0.27691658643092504
6,kcat_198,0.2526421046277797
7,kcat_198,0.2425177180314124
8,kcat_198,0.21091356742792997
9,kcat_198,0.2045892167535483
10,kcat_198,0.18960174591500822
11,kcat_198,0.1787404600469773
12,kcat_198,0.16283124807373775
13,kcat_198,0.15988785525174598
14,kcat_198,0.14365323307096456
15,kcat_198,0.12853774350402963
16,kcat_198,0.12143743367353144
17,kcat_198,0.11050978318710249
18,kcat_198,0.10421667958654912
19,kcat_198,0.0999113696190122
20,kcat_198,0.08784541532090862
21,kcat_198,0.07969151279212461
22,kcat_198,0.07937164972908828
23,kcat_198,0.07813839484693234
24,kcat_198,0.06916952776952412
25,kcat_198,0.06883601200587598
26,kcat_198,0.058454893587640666
27,kcat_198,0.05205675667449586
28,kcat_198,0.04970614109071274
29,kcat_198,0.042111948048886086
30,kcat_198,0.03686816098204599
31,kcat_198,0.02999615834595947
32,kcat_198,0.02619644175884377
33,kcat_198,0.018246139512727657
34,kcat_198,0.012069538979570584
35,kcat_198,0.008181518310063838
36,kcat_198,0.010149938972555091
37,kcat_198,0.007739463889438637
38,kcat_198,0.002143158606019495
39,kcat_198,0.00020670553609359867
40,kcat_198,0.005715513908449034
41,kcat_198,0.004900992709480656
42,kcat_198,0.008030913428844965
43,kcat_198,0.013276402095945097
44,kcat_198,0.017433463865259263
45,kcat_198,0.022795138151100066
46,kcat_198,0.0242640109124883
47,kcat_198,0.02324827224555292
48,kcat_198,0.026710477668821345
49,kcat_198,0.026248234972337917
0,kcat_199,0.5959340784639646
1,kcat_199,0.5495388108503461
2,kcat_199,0.47810808687184037
3,kcat_199,0.4456483376339636
4,kcat_199,0.43759221192448544
5,kcat_199,0.37716135096954745
6,kcat_199,0.3577205463414733
7,kcat_199,0.3272583224222895
8,kcat_199,0.2833676048277571
9,kcat_199,0.28228157743837756
10,kcat_199,0.26570571684940436
11,kcat_199,0.24229045973327049
12,kcat_199,0.22410953682950344
13,kcat_199,0.22187650669111778
14,kcat_199,0.2078614971739481
15,kcat_199,0.18058610980805032
16,kcat_199,0.17407250613248756
17,kcat_199,0.1671208918618827
18,kcat_199,0.14902975163454532
19,kcat_199,0.14291616631682597
20,kcat_199,0.1218449821529989
21,kcat_199,0.11310354244113187
22,kcat_199,0.1097384000331737
23,kcat_199,0.10596358251743916
24,kcat_199,0.10496968934957429
25,kcat_199,0.10181838015340054
26,kcat_199,0.08800456556399812
27,kcat_199,0.08436037448994434
28,kcat_199,0.0768365588115601
29,kcat_199,0.07106136398045435
30,kcat_199,0.06098220204710381
31,kcat_199,0.060078267793652836
32,kcat_199,0.05312123964853362
33,kcat_199,0.05094475433043545
34,kcat_199,0.04384450318824415
35,kcat_199,0.038532004166376095
36,kcat_199,0.03780560536442984
37,kcat_199,0.03139837072482938
38,kcat_199,0.02660272383201877
39,kcat_199,0.01983269061899854
40,kcat_199,0.014519957684055831
41,kcat_199,0.016164268423364048
42,kcat_199,0.011878238497647275
43,kcat_199,0.004862980152173398
44,kcat_199,0.003026678792564394
45,kcat_199,0.0007786398066916829
46,kcat_199,0.003105312716510496
47,kcat_199,0.005309366668795709
48,kcat_199,0.011633904019904015
49,kcat_199,0.013896210821104208
0,kcat_200,0.5171421314420581
1,kcat_200,0.48611401379492186
2,kcat_200,0.422137395261173
3,kcat_200,0.3700480837322008
4,kcat_200,0.3441190688169055
5,kcat_200,0.30698927924429664
6,kcat_200,0.2933840862499422
7,kcat_200,0.27400141604818784
8,kcat_200,0.2455393588851783
9,kcat_200,0.2409879304895587
10,kcat_200,0.23845773970631468
11,kcat_200,0.21528404719237212
12,kcat_200,0.2079188814518989
13,kcat_200,0.21484038813137385
14,kcat_200,0.19960417610549067
15,kcat_200,0.17774505251027847
16,kcat_200,0.17535505053703554
17,kcat_200,0.15915170757390595
18,kcat_200,0.15498256815061007
19,kcat_200,0.146020663363672
20,kcat_200,0.12629432002618501
21,kcat_200,0.12197608539002826
22,kcat_200,0.1098827333600212
23,kcat_200,0.10824625250127545
24,kcat_200,0.1033767428854169
25,kcat_200,0.09912113132126214
26,kcat_200,0.09799113784139703
27,kcat_200,0.09497334804083107
28,kcat_200,0.09456456533753865
29,kcat_200,0.08631218372550878
30,kcat_200,0.07297193686694493
31,kcat_200,0.06870531541813915
32,kcat_200,0.06867014400184406
33,kcat_200,0.06278143229404498
34,kcat_200,0.05257998494643448
35,kcat_200,0.04670447352593166
36,kcat_200,0.03469481844516364
37,kcat_200,0.030457485780450926
38,kcat_200,0.02072265212546138
39,kcat_200,0.015966606242367398
40,kcat_200,0.01135297786616352
41,kcat_200,0.009791605499117707
42,kcat_200,0.00414140195267246
43,kcat_200,0.002052914675289689
44,kcat_200,0.008625191705169084
45,kcat_200,0.011981516165096573
46,kcat_200,0.01993867530882744
47,kcat_200,0.019814753921708724
48,kcat_200,0.02105650195165895
49,kcat_200,0.020902406581514862
0,kcat_201,1.004258828956554
1,kcat_201,0.9462281212336252
2,kcat_201,0.7705675780204102
3,kcat_201,0.6465140001026437
4,kcat_201,0.5842331973755066
5,kcat_201,0.529280433860184
6,kcat_201,0.5103243080354916
7,kcat_201,0.4530772131764931
8,kcat_201,0.39159489202916564
9,kcat_201,0.3826966339853626
10,kcat_201,0.37837486161764355
11,kcat_201,0.34903479893523504
12,kcat_201,0.3271036311453591
13,kcat_201,0.3129190472937895
14,kcat_201,0.29500066268184627
15,kcat_201,0.24812322834224926
16,kcat_201,0.23633940745076104
17,kcat_201,0.2171548771866699
18,kcat_201,0.21013111836483733
19,kcat_201,0.20395666217943084
20,kcat_201,0.17833864765280447
21,kcat_201,0.16243274698153715
22,kcat_201,0.15829377676975154
23,kcat_201,0.1561436812095473
24,kcat_201,0.15789344981385178
25,kcat_201,0.14838439102436915
26,kcat_201,0.13948090981659547
27,kcat_201,0.13547521040495522
28,kcat_201,0.13214636597732238
29,kcat_201,0.12525361084307998
30,kcat_201,0.114589687119082
31,kcat_201,0.10959043120875869
32,kcat_201,0.10628733576353883
33,kcat_201,0.10288916840548011
34,kcat_201,0.09171083393388024
35,kcat_201,0.08864544529453082
36,kcat_201,0.08225603149347777
37,kcat_201,0.07463430698618874
38,kcat_201,0.07802690087164292
39,kcat_201,0.06891110688384422
40,kcat_201,0.061503955089590986
41,kcat_201,0.060857051274556276
42,kcat_201,0.053562797513927306
43,kcat_201,0.037676524657821904
44,kcat_201,0.03564087049271097
45,kcat_201,0.03159672741103379
46,kcat_201,0.02269830181248569
47,kcat_201,0.02174704343746009
48,kcat_201,0.01861878844001648
49,kcat_201,0.01681640864737821
0,kcat_202,0.5634760930720397
1,kcat_202,0.5243685825909546
2,kcat_202,0.4601212457644583
3,kcat_202,0.3788941341506897
4,kcat_202,0.3543451161867659
5,kcat_202,0.3299105181164862
6,kcat_202,0.3079607579046703
7,kcat_202,0.2958189930511031
8,kcat_202,0.2516925687251593
9,kcat_202,0.23396005606201284
10,kcat_202,0.22653370993979657
11,kcat_202,0.19942027831073972
12,kcat_202,0.19459550896232997
13,kcat_202,0.19224812277045172
14,kcat_202,0.16944124209576072
15,kcat_202,0.15585285049037914
16,kcat_202,0.14345899213315622
17,kcat_202,0.1348839753997765
18,kcat_202,0.12028327995225191
19,kcat_202,0.11715966991192818
20,kcat_202,0.09471072474799477
21,kcat_202,0.08643534841150773
22,kcat_202,0.07854620283411308
23,kcat_202,0.07594170819849685
24,kcat_202,0.07215627444800786
25,kcat_202,0.06506205781359126
26,kcat_202,0.057420827481095275
27,kcat_202,0.06135627766689416
28,kcat_202,0.053664952474980814
29,kcat_202,0.04375075407251493
30,kcat_202,0.037076171531500925
31,kcat_202,0.03405595011706084
32,kcat_202,0.03217148420165375
33,kcat_202,0.03323211814109824
34,kcat_202,0.03113568537731616
35,kcat_202,0.02393734657689051
36,kcat_202,0.018434305150191198
37,kcat_202,0.014192735066274317
38,kcat_202,0.005409524896821971
39,kcat_202,0.0006826933182305078
40,kcat_202,0.00451195752107964
41,kcat_202,0.0037564257090162228
42,kcat_202,0.009249826759917142
43,kcat_202,0.01606515488136855
44,kcat_202,0.021852196132129735
45,kcat_202,0.028627604073927133
46,kcat_202,0.037276679700034336
47,kcat_202,0.04206333931834812
48,kcat_202,0.04876756876570434
49,kcat_202,0.051366834856386864
0,kcat_203,1.1817129123668566
1,kcat_203,1.027630973465183
2,kcat_203,0.7877053924809827
3,kcat_203,0.6364305254439642
4,kcat_203,0.5746482755964598
5,kcat_203,0.5231708462560118
6,kcat_203,0.471636899371186
7,kcat_203,0.418442032896253
8,kcat_203,0.3585747103252493
9,kcat_203,0.35079320381826545
10,kcat_203,0.31874748429230393
11,kcat_203,0.27361508972016313
12,kcat_203,0.2560836326026153
13,kcat_203,0.2438990571441151
14,kcat_203,0.22351952440611103
15,kcat_203,0.18983783308151317
16,kcat_203,0.17664917794089013
17,kcat_203,0.1651049960774164
18,kcat_203,0.15391284597106772
19,kcat_203,0.1467524436493244
20,kcat_203,0.12549781562106674
21,kcat_203,0.11274015446610541
22,kcat_203,0.1048395957806554
23,kcat_203,0.10015737477452505
24,kcat_203,0.09567053169719039
25,kcat_203,0.09081867613771301
26,kcat_203,0.07640170214139481
27,kcat_203,0.07229059436344515
28,kcat_203,0.06445554998471655
29,kcat_203,0.055281090420605764
30,kcat_203,0.04828834378139112
31,kcat_203,0.04166044783910583
32,kcat_203,0.033528209731170426
33,kcat_203,0.03528097943358746
34,kcat_203,0.02731788873116372
35,kcat_203,0.023212582177918866
36,kcat_203,0.0206966791229
37,kcat_203,0.013720675290692836
38,kcat_203,0.0012033712224194186
39,kcat_203,0.00376000341575447
40,kcat_203,0.007574905944846514
41,kcat_203,0.005014340268714281
42,kcat_203,0.010896055653231521
43,kcat_203,0.008218674584572375
44,kcat_203,0.008473852127246802
45,kcat_203,0.017822539420108235
46,kcat_203,0.018935792172075434
47,kcat_203,0.02393627521742212
48,kcat_203,0.03363691560814551
49,kcat_203,0.03502459057473524
0,kcat_204,0.9770303253696536
1,kcat_204,0.8758100730930807
2,kcat_204,0.7004266007279087
3,kcat_204,0.6066618666450175
4,kcat_204,0.548962633090459
5,kcat_204,0.4797601066119591
6,kcat_204,0.46042391492420953
7,kcat_204,0.4328237187587391
8,kcat_204,0.39710663069972374
9,kcat_204,0.38571168149055685
10,kcat_204,0.369190806529911
11,kcat_204,0.35375874704302185
12,kcat_204,0.3426122127736931
13,kcat_204,0.3300460204846853
14,kcat_204,0.30723603545477324
15,kcat_204,0.27170773787791425
16,kcat_204,0.25455708417993683
17,kcat_204,0.23743094422431169
18,kcat_204,0.2208052634361197
19,kcat_204,0.20662518048438303
20,kcat_204,0.1870085668578895
21,kcat_204,0.17050195747451086
22,kcat_204,0.142825094583818
23,kcat_204,0.13611172718867348
24,kcat_204,0.13001406226900958
25,kcat_204,0.12732105123554094
26,kcat_204,0.11858353212781665
27,kcat_204,0.11632479710922136
28,kcat_204,0.11171464559268365
29,kcat_204,0.10536954063477656
30,kcat_204,0.09598345185344626
31,kcat_204,0.08592593130868582
32,kcat_204,0.08188205403511868
33,kcat_204,0.07855221261483407
34,kcat_204,0.07139996388531243
35,kcat_204,0.06582427386771592
36,kcat_204,0.061473022947783534
37,kcat_204,0.05621980772714636
38,kcat_204,0.05080209407900903
39,kcat_204,0.04704462449611452
40,kcat_204,0.04184465458438905
41,kcat_204,0.04252845194959828
42,kcat_204,0.03742510505188927
43,kcat_204,0.026186285076876054
44,kcat_204,0.022042880790292707
45,kcat_204,0.013159139124422823
46,kcat_204,0.002560555401407734
47,kcat_204,0.001663067145083448
48,kcat_204,0.0047046137750800954
49,kcat_204,0.009796260783010302
0,kcat_205,0.9309676381808594
1,kcat_205,0.8791082916466327
2,kcat_205,0.724629559009604
3,kcat_205,0.5560555859978988
4,kcat_205,0.5222689391237874
5,kcat_205,0.4632291727633769
6,kcat_205,0.4398586043595942
7,kcat_205,0.4027691744932218
8,kcat_205,0.31552208434541074
9,kcat_205,0.3016609719991493
10,kcat_205,0.27958168808475053
11,kcat_205,0.25715253356130185
12,kcat_205,0.24977981207199942
13,kcat_205,0.2396721675892689
14,kcat_205,0.22007909466477407
15,kcat_205,0.192865553036974
16,kcat_205,0.18257997802859288
17,kcat_205,0.17652790609894878
18,kcat_205,0.16373009579363124
19,kcat_205,0.15688704613907492
20,kcat_205,0.13799660160268987
21,kcat_205,0.12363829748177964
22,kcat_205,0.09591336797697592
23,kcat_205,0.09284886049492146
24,kcat_205,0.09220657944270629
25,kcat_205,0.08401475466142572
26,kcat_205,0.07977756173379333
27,kcat_205,0.07698813710538155
28,kcat_205,0.06989258498014884
29,kcat_205,0.06665476809669345
30,kcat_205,0.059464516863919736
31,kcat_205,0.05863228661114496
32,kcat_205,0.04381861757374379
33,kcat_205,0.0433782026561528
34,kcat_205,0.03287155249612072
35,kcat_205,0.0262753294345254
36,kcat_205,0.01845218447405394
37,kcat_205,0.01516132528440672
38,kcat_205,0.015383888680387342
39,kcat_205,0.013418201274003439
40,kcat_205,0.003092884884722625
41,kcat_205,0.0025770975073721677
42,kcat_205,0.005457501030967657
43,kcat_205,0.013160850711375594
44,kcat_205,0.020359946543751117
45,kcat_205,0.027604487338360566
46,kcat_205,0.030471141380524664
47,kcat_205,0.033343952517875135
48,kcat_205,0.04215771965346262
49,kcat_205,0.04583388552329819
0,kcat_206,0.7562665253052445
1,kcat_206,0.6771477243648801
2,kcat_206,0.5976880299390627
3,kcat_206,0.5346697784247841
4,kcat_206,0.4989295275775486
5,kcat_206,0.41880456765395246
6,kcat_206,0.4010156299928657
7,kcat_206,0.38524945424430956
8,kcat_206,0.3139273307331069
9,kcat_206,0.2943171634937598
10,kcat_206,0.28189003865689416
11,kcat_206,0.2605672474441652
12,kcat_206,0.24371176742307596
13,kcat_206,0.2318343181382014
14,kcat_206,0.20215409046556831
15,kcat_206,0.18551324843787118
16,kcat_206,0.17939530525997033
17,kcat_206,0.1699877711933821
18,kcat_206,0.16257684849837206
19,kcat_206,0.15409165415213574
20,kcat_206,0.11455514092955851
21,kcat_206,0.10735286518048241
22,kcat_206,0.11106977476123636
23,kcat_206,0.1066864200901379
24,kcat_206,0.10627963446413449
25,kcat_206,0.1012956707320577
26,kcat_206,0.08803568439626785
27,kcat_206,0.08112659699009
28,kcat_206,0.07244954451162777
29,kcat_206,0.07465763523336337
30,kcat_206,0.06595594219757747
31,kcat_206,0.05830309213415415
32,kcat_206,0.052646593381866266
33,kcat_206,0.05015871275011643
34,kcat_206,0.041605824708977536
35,kcat_206,0.03716518325046692
36,kcat_206,0.02949100843575423
37,kcat_206,0.0290771298786394
38,kcat_206,0.023127979681253075
39,kcat_206,0.01858218639976785
40,kcat_206,0.007808620814954062
41,kcat_206,0.009266026479859172
42,kcat_206,0.00552746987864761
43,kcat_206,0.00011553727181836864
44,kcat_206,0.007775237912587765
45,kcat_206,0.01357054982759456
46,kcat_206,0.022554076243673254
47,kcat_206,0.027406950290869453
48,kcat_206,0.026991783352005944
49,kcat_206,0.03055703132182731
0,kcat_207,0.9764384781612069
1,kcat_207,0.8415406058699887
2,kcat_207,0.7142605715841496
3,kcat_207,0.6118123254376083
4,kcat_207,0.5123767749297443
5,kcat_207,0.4592578526948661
6,kcat_207,0.43855393451181496
7,kcat_207,0.4016726716423372
8,kcat_207,0.34015857326989035
9,kcat_207,0.31864705277651145
10,kcat_207,0.30985623481537194
11,kcat_207,0.2848591078694312
12,kcat_207,0.2685170737396292
13,kcat_207,0.2642372016655519
14,kcat_207,0.24635340847297602
15,kcat_207,0.21227888110807092
16,kcat_207,0.20049001375767897
17,kcat_207,0.1847887717137807
18,kcat_207,0.17228089225410712
19,kcat_207,0.1677727856129155
20,kcat_207,0.14540411255312843
21,kcat_207,0.137072111885395
22,kcat_207,0.13186477746663486
23,kcat_207,0.13094395965658406
24,kcat_207,0.13027447180451274
25,kcat_207,0.1221490054567252
26,kcat_207,0.11258964828645486
27,kcat_207,0.10743626061484617
28,kcat_207,0.10007664097467514
29,kcat_207,0.09585498778425203
30,kcat_207,0.07675193204230646
31,kcat_207,0.07283223727595681
32,kcat_207,0.06305213169391803
33,kcat_207,0.06058859377773851
34,kcat_207,0.05832024068525531
35,kcat_207,0.05560197949305557
36,kcat_207,0.05165605433496837
37,kcat_207,0.048299239991862065
38,kcat_207,0.03585862552744925
39,kcat_207,0.032793399580812795
40,kcat_207,0.027491632292523844
41,kcat_207,0.0276334233252607
42,kcat_207,0.02028988814411828
43,kcat_207,0.0010643376684515234
44,kcat_207,0.0021168786440561374
45,kcat_207,0.0011253623190723722
46,kcat_207,4.7515923477698054e-05
47,kcat_207,2.4768634633053697e-05
48,kcat_207,0.007290121602808995
49,kcat_207,0.008480040905377932
0,kcat_208,0.3149584869285589
1,kcat_208,0.29943892529629773
2,kcat_208,0.2543448427109077
3,kcat_208,0.20218703567399965
4,kcat_208,0.1933152919908107
5,kcat_208,0.17788944232088047
6,kcat_208,0.17269373028646934
7,kcat_208,0.16512033899337178
8,kcat_208,0.14551188775938967
9,kcat_208,0.13662532729574045
10,kcat_208,0.13082467168212256
11,kcat_208,0.11196655401639256
12,kcat_208,0.09591809811911446
13,kcat_208,0.0817353253771432
14,kcat_208,0.07057479337938927
15,kcat_208,0.06273120118111244
16,kcat_208,0.05511801486778551
17,kcat_208,0.0473502451659609
18,kcat_208,0.043043531035497545
19,kcat_208,0.03610831913367959
20,kcat_208,0.02294480680269626
21,kcat_208,0.009669891920383039
22,kcat_208,0.004222297421227848
23,kcat_208,0.002558393322879159
24,kcat_208,0.0031285158171290863
25,kcat_208,0.0012791536280973384
26,kcat_208,0.011724708796818606
27,kcat_208,0.01131505263021858
28,kcat_208,0.01372042900000938
29,kcat_208,0.018884595662474996
30,kcat_208,0.027313924948261473
31,kcat_208,0.02997215190512044
32,kcat_208,0.034899560156614766
33,kcat_208,0.03664115092228053
34,kcat_208,0.03911195633089463
35,kcat_208,0.03986615742923574
36,kcat_208,0.04318114819019625
37,kcat_208,0.042897025805055694
38,kcat_208,0.04869079309213532
39,kcat_208,0.05291763609870706
40,kcat_208,0.05126350870697903
41,kcat_208,0.05214081146454369
42,kcat_208,0.05247737477427268
43,kcat_208,0.06389357567430992
44,kcat_208,0.062166604013529886
45,kcat_208,0.06433409872750048
46,kcat_208,0.0725122185546441
47,kcat_208,0.07300292560745227
48,kcat_208,0.07481883167240042
49,kcat_208,0.07781679115629382
0,kcat_209,0.5053516160319944
1,kcat_209,0.48075389258822604
2,kcat_209,0.39871689503351215
3,kcat_209,0.3689970911138423
4,kcat_209,0.3319831493376793
5,kcat_209,0.29022124576350666
6,kcat_209,0.2700049646701151
7,kcat_209,0.24595392554619494
8,kcat_209,0.2241455110863846
9,kcat_209,0.2271058014129551
10,kcat_209,0.20849714693118912
11,kcat_209,0.18948343139606394
12,kcat_209,0.17397763677408748
13,kcat_209,0.17411099500094018
14,kcat_209,0.15737233077980972
15,kcat_209,0.14276521758818866
16,kcat_209,0.13769766460138666
17,kcat_209,0.13088064790601509
18,kcat_209,0.11727460718589162
19,kcat_209,0.11438845305301519
20,kcat_209,0.0962293958180933
21,kcat_209,0.08626801346526011
22,kcat_209,0.07833183785123977
23,kcat_209,0.0740601726099057
24,kcat_209,0.07006353696448593
25,kcat_209,0.06547766695638567
26,kcat_209,0.05470138049996922
27,kcat_209,0.049979329011703856
28,kcat_209,0.0420657708736552
29,kcat_209,0.03565172221159463
30,kcat_209,0.024241435944665494
31,kcat_209,0.017637252983232786
32,kcat_209,0.013068709793533336
33,kcat_209,0.011796484071579056
34,kcat_209,0.007938827215851011
35,kcat_209,0.00243159343485071
36,kcat_209,0.006277308069206494
37,kcat_209,0.01027432656228074
38,kcat_209,0.016790443487875843
39,kcat_209,0.018778685887116387
40,kcat_209,0.02171603634069232
41,kcat_209,0.020079765548936784
42,kcat_209,0.02302369408609039
43,kcat_209,0.02996838548722963
44,kcat_209,0.03296636424621472
45,kcat_209,0.04195004630619877
46,kcat_209,0.05494895741432383
47,kcat_209,0.05676836605541135
48,kcat_209,0.06364270486047503
49,kcat_209,0.06583431189804707
0,kcat_210,0.36765568040996355
1,kcat_210,0.35343022636377
2,kcat_210,0.3233003732685543
3,kcat_210,0.2854287471922725
4,kcat_210,0.25851899016767693
5,kcat_210,0.23932637545577182
6,kcat_210,0.21771161626768773
7,kcat_210,0.19582081880739832
8,kcat_210,0.1745919914570727
9,kcat_210,0.17200370156920564
10,kcat_210,0.16338177799493786
11,kcat_210,0.14531984164998862
12,kcat_210,0.13420316856862904
13,kcat_210,0.12917611016996944
14,kcat_210,0.12548216355056926
15,kcat_210,0.09887997410246127
16,kcat_210,0.0934729326531249
17,kcat_210,0.09308614338396601
18,kcat_210,0.08373667371515892
19,kcat_210,0.07885038111018332
20,kcat_210,0.0563566111142831
21,kcat_210,0.05229740908577398
22,kcat_210,0.040030136048711355
23,kcat_210,0.038922339267836135
24,kcat_210,0.03082504774323684
25,kcat_210,0.029731347298470625
26,kcat_210,0.01599850680045635
27,kcat_210,0.013590696945267627
28,kcat_210,0.009186228784522875
29,kcat_210,0.004194217109026637
30,kcat_210,0.004089728296452183
31,kcat_210,0.007590411528336459
32,kcat_210,0.011303796599987365
33,kcat_210,0.016543730780436975
34,kcat_210,0.020459816600162
35,kcat_210,0.021679813002866248
36,kcat_210,0.029474491674169365
37,kcat_210,0.02774436822713823
38,kcat_210,0.02857172127264924
39,kcat_210,0.031150866400262753
40,kcat_210,0.042207372933878724
41,kcat_210,0.04312140775160072
42,kcat_210,0.05079665839303138
43,kcat_210,0.05813827129452379
44,kcat_210,0.05716062188797023
45,kcat_210,0.061085644664806704
46,kcat_210,0.06813078534539377
47,kcat_210,0.06764768985993183
48,kcat_210,0.07224796827462204
49,kcat_210,0.07304140477068106
0,kcat_211,0.510183852154708
1,kcat_211,0.49376064070341624
2,kcat_211,0.44504740733726694
3,kcat_211,0.3887752945161725
4,kcat_211,0.3613757365311585
5,kcat_211,0.30801614264759314
6,kcat_211,0.2808520503575751
7,kcat_211,0.24992815335384205
8,kcat_211,0.21700244398977506
9,kcat_211,0.20424537571161228
10,kcat_211,0.18056274051034474
11,kcat_211,0.16837421283563112
12,kcat_211,0.157652211605717
13,kcat_211,0.14948331482077742
14,kcat_211,0.12874561628823578
15,kcat_211,0.10422599340401274
16,kcat_211,0.09634257778079454
17,kcat_211,0.0916568946532833
18,kcat_211,0.07746911213322996
19,kcat_211,0.07531471857313018
20,kcat_211,0.06799406697486078
21,kcat_211,0.06335121141157952
22,kcat_211,0.04640418525652802
23,kcat_211,0.03929949327394545
24,kcat_211,0.032546085464211644
25,kcat_211,0.02734358455369335
26,kcat_211,0.011582091184527984
27,kcat_211,0.009734627767952952
28,kcat_211,0.0038162394274891603
29,kcat_211,0.005414764557925309
30,kcat_211,0.01152776242953406
31,kcat_211,0.012568025933664627
32,kcat_211,0.023065718220543308
33,kcat_211,0.022113074790173277
34,kcat_211,0.0274403036899668
35,kcat_211,0.035778813971693926
36,kcat_211,0.042346565004029585
37,kcat_211,0.04375540833124297
38,kcat_211,0.04932205531285035
39,kcat_211,0.05318121331995078
40,kcat_211,0.05990576934552327
41,kcat_211,0.061637027291083404
42,kcat_211,0.06649817072623285
43,kcat_211,0.07358314267178054
44,kcat_211,0.07257709346437004
45,kcat_211,0.07759827248326476
46,kcat_211,0.08647167882303822
47,kcat_211,0.09053827741446024
48,kcat_211,0.09267497224216673
49,kcat_211,0.09495290830489615
0,kcat_212,0.8603827408878796
1,kcat_212,0.7944433893421214
2,kcat_212,0.6473294518685614
