generation,kcat_index,mu_log10_kcat
29,kcat_184,4.608430609615487
30,kcat_184,4.612116879097229
31,kcat_184,4.608428772488539
32,kcat_184,4.6031702548544
33,kcat_184,4.611599844198739
34,kcat_184,4.614000667191409
35,kcat_184,4.600546373554435
36,kcat_184,4.604236351318026
37,kcat_184,4.601325631148578
38,kcat_184,4.599408964859931
39,kcat_184,4.602563655231263
40,kcat_184,4.592896527449724
41,kcat_184,4.592625107525504
42,kcat_184,4.598345416480854
43,kcat_184,4.590455634685444
44,kcat_184,4.586732087200334
45,kcat_184,4.5920830176635254
46,kcat_184,4.582912219080143
47,kcat_184,4.577871695746536
48,kcat_184,4.577102876250282
49,kcat_184,4.569350866249137
0,kcat_185,3.6056443893551164
1,kcat_185,3.595359523011727
2,kcat_185,3.5838892671989107
3,kcat_185,3.6029322866155686
4,kcat_185,3.6211231709386698
5,kcat_185,3.6055991103567693
6,kcat_185,3.616174721597717
7,kcat_185,3.6322257828315747
8,kcat_185,3.6724657249812998
9,kcat_185,3.6605338494117214
10,kcat_185,3.660675971027813
11,kcat_185,3.667455018169322
12,kcat_185,3.665321165664253
13,kcat_185,3.6724965729233303
14,kcat_185,3.687208488686063
15,kcat_185,3.6918250175318
16,kcat_185,3.6925635110179544
17,kcat_185,3.6836667021531095
18,kcat_185,3.6986992235342875
19,kcat_185,3.702699827433525
20,kcat_185,3.7057114430243856
21,kcat_185,3.7133004060838912
22,kcat_185,3.7050103443599838
23,kcat_185,3.704395866135692
24,kcat_185,3.7097781914547006
25,kcat_185,3.7152111765962603
26,kcat_185,3.7103325833798895
27,kcat_185,3.71627406281373
28,kcat_185,3.7192133570427726
29,kcat_185,3.7131294278270865
30,kcat_185,3.719275598808145
31,kcat_185,3.724042384548509
32,kcat_185,3.731549682327216
33,kcat_185,3.7310697193610785
34,kcat_185,3.7384644924355683
35,kcat_185,3.738306061872899
36,kcat_185,3.7419444237527375
37,kcat_185,3.7359832930707557
38,kcat_185,3.7383916280413803
39,kcat_185,3.731541156676404
40,kcat_185,3.730555279652112
41,kcat_185,3.7311601235078635
42,kcat_185,3.7334825926210393
43,kcat_185,3.7294399325843117
44,kcat_185,3.729304132597014
45,kcat_185,3.731445577077025
46,kcat_185,3.738121809918246
47,kcat_185,3.74020951612342
48,kcat_185,3.7317298506918672
49,kcat_185,3.733164994703608
0,kcat_186,3.763113698081524
1,kcat_186,3.765747843400906
2,kcat_186,3.761627638981685
3,kcat_186,3.746021363417569
4,kcat_186,3.7535069261530842
5,kcat_186,3.7823492850054614
6,kcat_186,3.793899602684164
7,kcat_186,3.809743789751175
8,kcat_186,3.7842256643417698
9,kcat_186,3.7752053592864976
10,kcat_186,3.774080251685773
11,kcat_186,3.7895595065335494
12,kcat_186,3.7841734622046497
13,kcat_186,3.7833111906785644
14,kcat_186,3.7985346080892484
15,kcat_186,3.8059756474801145
16,kcat_186,3.8061594423378233
17,kcat_186,3.825428542790304
18,kcat_186,3.8226499530783404
19,kcat_186,3.8288202466683403
20,kcat_186,3.828929906966637
21,kcat_186,3.8309248826369116
22,kcat_186,3.8280451892398784
23,kcat_186,3.826661055791892
24,kcat_186,3.8303927174933516
25,kcat_186,3.8328120967444095
26,kcat_186,3.82764154183543
27,kcat_186,3.8260351170066325
28,kcat_186,3.837215506070331
29,kcat_186,3.8346486755512816
30,kcat_186,3.834551104793253
31,kcat_186,3.829445998738141
32,kcat_186,3.8401035950290785
33,kcat_186,3.8365334249406984
34,kcat_186,3.8330604326049835
35,kcat_186,3.8397709995984695
36,kcat_186,3.8468463493554825
37,kcat_186,3.8429772386615166
38,kcat_186,3.848735059412005
39,kcat_186,3.8423812775759516
40,kcat_186,3.842286325589813
41,kcat_186,3.8466263518608477
42,kcat_186,3.8434175853387584
43,kcat_186,3.8357890269938983
44,kcat_186,3.8431563293555913
45,kcat_186,3.8435489174203634
46,kcat_186,3.846821383653086
47,kcat_186,3.8490943618998292
48,kcat_186,3.8463845978959417
49,kcat_186,3.8452854222182817
0,kcat_187,3.8844032280340994
1,kcat_187,3.8828536598506167
2,kcat_187,3.880411296343099
3,kcat_187,3.871518735674693
4,kcat_187,3.8671662931670423
5,kcat_187,3.9047830309230136
6,kcat_187,3.898504349466562
7,kcat_187,3.911962441305831
8,kcat_187,3.945076211560768
9,kcat_187,3.942128351417364
10,kcat_187,3.9399817435712636
11,kcat_187,3.9372288520117698
12,kcat_187,3.9391648337253633
13,kcat_187,3.9295791622725873
14,kcat_187,3.9325991771829396
15,kcat_187,3.9412728597230333
16,kcat_187,3.93863414581759
17,kcat_187,3.9390992643523877
18,kcat_187,3.9337887353107055
19,kcat_187,3.9349460326459345
20,kcat_187,3.9333340577067686
21,kcat_187,3.929564316815659
22,kcat_187,3.922253193411206
23,kcat_187,3.9208072681917994
24,kcat_187,3.9187213691777822
25,kcat_187,3.9235913070994486
26,kcat_187,3.926824216490133
27,kcat_187,3.924435755678733
28,kcat_187,3.9258144155130736
29,kcat_187,3.9294958418203945
30,kcat_187,3.9284823474603576
31,kcat_187,3.93151562099372
32,kcat_187,3.9399726457660638
33,kcat_187,3.9413039794882594
34,kcat_187,3.938510257723479
35,kcat_187,3.933977532173768
36,kcat_187,3.9312719750270504
37,kcat_187,3.929520743673655
38,kcat_187,3.935764557021587
39,kcat_187,3.9314357016624597
40,kcat_187,3.9192362997231354
41,kcat_187,3.918599540762459
42,kcat_187,3.91985533625464
43,kcat_187,3.9253786228203307
44,kcat_187,3.9206634406149963
45,kcat_187,3.9257853843499624
46,kcat_187,3.926118662801844
47,kcat_187,3.925749418845127
48,kcat_187,3.9324194180778003
49,kcat_187,3.932054175283635
0,kcat_188,3.7486600847732223
1,kcat_188,3.75017957420373
2,kcat_188,3.771872185489622
3,kcat_188,3.776745429714389
4,kcat_188,3.7835230056569666
5,kcat_188,3.783770425971323
6,kcat_188,3.8019891096960183
7,kcat_188,3.837502304355222
8,kcat_188,3.867363181222957
9,kcat_188,3.8690000993316462
10,kcat_188,3.8648020646852226
11,kcat_188,3.8651146864680337
12,kcat_188,3.8542554438918906
13,kcat_188,3.8619406443075386
14,kcat_188,3.864503937184193
15,kcat_188,3.8632628977772723
16,kcat_188,3.8527983385156173
17,kcat_188,3.851945404184871
18,kcat_188,3.8548776565784126
19,kcat_188,3.8617202408993916
20,kcat_188,3.8723621405615405
21,kcat_188,3.8807003520874908
22,kcat_188,3.8755991382050334
23,kcat_188,3.8756942400147576
24,kcat_188,3.8811005555538762
25,kcat_188,3.8848789855353925
26,kcat_188,3.886629577815432
27,kcat_188,3.889554912935746
28,kcat_188,3.8795684041376255
29,kcat_188,3.8765189675259495
30,kcat_188,3.8817896076875695
31,kcat_188,3.8923642931718114
32,kcat_188,3.8912806136248417
33,kcat_188,3.8956352026647285
34,kcat_188,3.9035215969726718
35,kcat_188,3.9013369669043847
36,kcat_188,3.8975218784242287
37,kcat_188,3.9019120651632915
38,kcat_188,3.9085436427846436
39,kcat_188,3.9133974778330596
40,kcat_188,3.9147027694559675
41,kcat_188,3.9161810370975028
42,kcat_188,3.919117113724608
43,kcat_188,3.923189996212828
44,kcat_188,3.91462443491683
45,kcat_188,3.9195926499308773
46,kcat_188,3.9186380756566503
47,kcat_188,3.918256377604252
48,kcat_188,3.9181299640638736
49,kcat_188,3.913951069282447
0,kcat_189,3.9479033258206795
1,kcat_189,3.941640006546193
2,kcat_189,3.911287724240425
3,kcat_189,3.861619012380576
4,kcat_189,3.8739940763282323
5,kcat_189,3.898787824748208
6,kcat_189,3.8872275185362524
7,kcat_189,3.890878530568929
8,kcat_189,3.9285592906601265
9,kcat_189,3.932404417297733
10,kcat_189,3.956330829367181
11,kcat_189,3.965080426962204
12,kcat_189,3.9657562949046876
13,kcat_189,3.979236478038389
14,kcat_189,3.966059800037063
15,kcat_189,3.966967848239402
16,kcat_189,3.9588798231950832
17,kcat_189,3.9543464621661752
18,kcat_189,3.953175690648445
19,kcat_189,3.952308249065661
20,kcat_189,3.9545236900012406
21,kcat_189,3.9624024044689317
22,kcat_189,3.9643258621801327
23,kcat_189,3.964525334336712
24,kcat_189,3.9705110429855934
25,kcat_189,3.972195056130393
26,kcat_189,3.9670492421165022
27,kcat_189,3.9614204003881275
28,kcat_189,3.962257914001578
29,kcat_189,3.9594444498137538
30,kcat_189,3.9419263386628023
31,kcat_189,3.944927255995389
32,kcat_189,3.941845100691123
33,kcat_189,3.9409643451977314
34,kcat_189,3.9426721931658717
35,kcat_189,3.9408984531662696
36,kcat_189,3.946575852718513
37,kcat_189,3.9531209655106596
38,kcat_189,3.9546847139333874
39,kcat_189,3.955299605873512
40,kcat_189,3.9522854446325457
41,kcat_189,3.95083850066385
42,kcat_189,3.9496351402016634
43,kcat_189,3.9440970683016423
44,kcat_189,3.940477392981955
45,kcat_189,3.9392741021800366
46,kcat_189,3.9486434163835633
47,kcat_189,3.946115161482845
48,kcat_189,3.939172791422232
49,kcat_189,3.9454778346715718
0,kcat_190,3.858062564555288
1,kcat_190,3.8627083736372727
2,kcat_190,3.8735915187754144
3,kcat_190,3.906709959356077
4,kcat_190,3.9013792232993634
5,kcat_190,3.9172605968681062
6,kcat_190,3.9173123239784475
7,kcat_190,3.918661386012572
8,kcat_190,3.90709372569103
9,kcat_190,3.911144086603187
10,kcat_190,3.9012632373070395
11,kcat_190,3.896659646343531
12,kcat_190,3.8948928157844134
13,kcat_190,3.8908736813117453
14,kcat_190,3.8927697426689623
15,kcat_190,3.9045525802735703
16,kcat_190,3.906563691299673
17,kcat_190,3.8921633326108735
18,kcat_190,3.8835016485694815
19,kcat_190,3.8855404604085173
20,kcat_190,3.872325752349875
21,kcat_190,3.8773276419682827
22,kcat_190,3.878135092174887
23,kcat_190,3.881425592286499
24,kcat_190,3.8728589467657817
25,kcat_190,3.8732507477150326
26,kcat_190,3.8632460282553205
27,kcat_190,3.8648428033823126
28,kcat_190,3.8618997827895667
29,kcat_190,3.8719109795125175
30,kcat_190,3.874109048367426
31,kcat_190,3.8823747122632004
32,kcat_190,3.885968408070256
33,kcat_190,3.8841249439725916
34,kcat_190,3.889595021507063
35,kcat_190,3.884302651422154
36,kcat_190,3.884989893983362
37,kcat_190,3.888294235831196
38,kcat_190,3.8923036183818804
39,kcat_190,3.8925598224098903
40,kcat_190,3.8917911834775865
41,kcat_190,3.8952269627025227
42,kcat_190,3.8901385138612
43,kcat_190,3.8929157096283666
44,kcat_190,3.892090545407873
45,kcat_190,3.8948160406802383
46,kcat_190,3.8919010544024295
47,kcat_190,3.8895701661371764
48,kcat_190,3.8908302369477394
49,kcat_190,3.8928069114633344
0,kcat_191,2.955104566265624
1,kcat_191,2.9350907437015894
2,kcat_191,2.928898356017789
3,kcat_191,2.9443070547653307
4,kcat_191,2.937598192076212
5,kcat_191,2.9805200984772227
6,kcat_191,2.971284541224594
7,kcat_191,3.0027931195573268
8,kcat_191,3.077129782088521
9,kcat_191,3.0757659023577517
10,kcat_191,3.0781306180006323
11,kcat_191,3.0805058583581424
12,kcat_191,3.0908732909825605
13,kcat_191,3.097010152349452
14,kcat_191,3.1131983204042486
15,kcat_191,3.114042509327564
16,kcat_191,3.1096607372168408
17,kcat_191,3.11183139517101
18,kcat_191,3.1211305877365705
19,kcat_191,3.1189424378563158
20,kcat_191,3.125429494693439
21,kcat_191,3.130954060018015
22,kcat_191,3.1351662636583324
23,kcat_191,3.1359069852869914
24,kcat_191,3.138802976065855
25,kcat_191,3.141255544493094
26,kcat_191,3.150691627833786
27,kcat_191,3.158835506722211
28,kcat_191,3.169056752515735
29,kcat_191,3.168975487687662
30,kcat_191,3.171752756139572
31,kcat_191,3.1756855198739813
32,kcat_191,3.1706083603253727
33,kcat_191,3.174002960862448
34,kcat_191,3.183655751827078
35,kcat_191,3.184894344349531
36,kcat_191,3.1910903094817282
37,kcat_191,3.189101796439632
38,kcat_191,3.190315050563508
39,kcat_191,3.1878420088786146
40,kcat_191,3.189377131481195
41,kcat_191,3.1907905097252036
42,kcat_191,3.1846676511937124
43,kcat_191,3.1942367830982956
44,kcat_191,3.1982834830205875
45,kcat_191,3.2009927782172265
46,kcat_191,3.202988103659153
47,kcat_191,3.2112435856341475
48,kcat_191,3.2033641623751734
49,kcat_191,3.206664955759491
0,kcat_192,3.0791912049521124
1,kcat_192,3.0632877804457546
2,kcat_192,3.0465082677837696
3,kcat_192,3.07842085390821
4,kcat_192,3.0799919060375673
5,kcat_192,3.091428367834057
6,kcat_192,3.1035966425136277
7,kcat_192,3.1340186971513835
8,kcat_192,3.1857082412680295
9,kcat_192,3.1866499336729603
10,kcat_192,3.180919396015808
11,kcat_192,3.2021621935871667
12,kcat_192,3.200612596815026
13,kcat_192,3.2065110868985887
14,kcat_192,3.2212828371574895
15,kcat_192,3.2193303047056747
16,kcat_192,3.221080433063052
17,kcat_192,3.2180354890234617
18,kcat_192,3.2226386480809417
19,kcat_192,3.2229516356274606
20,kcat_192,3.248108382296716
21,kcat_192,3.2589963945171574
22,kcat_192,3.26259228733286
23,kcat_192,3.260981924917296
24,kcat_192,3.258306086112859
25,kcat_192,3.2542386108727976
26,kcat_192,3.2527307182055596
27,kcat_192,3.2579570793848336
28,kcat_192,3.2627646445976337
29,kcat_192,3.2637652340806325
30,kcat_192,3.2606683061558206
31,kcat_192,3.2571611035165935
32,kcat_192,3.2565399089001477
33,kcat_192,3.258092877461744
34,kcat_192,3.265331090163107
35,kcat_192,3.261984900277384
36,kcat_192,3.2689449046394956
37,kcat_192,3.2683816752627286
38,kcat_192,3.2680840360712886
39,kcat_192,3.268143690381414
40,kcat_192,3.2702380433036793
41,kcat_192,3.266020549835982
42,kcat_192,3.2524608463567786
43,kcat_192,3.2504091921217215
44,kcat_192,3.251068867412683
45,kcat_192,3.2533251106953847
46,kcat_192,3.2619557538675203
47,kcat_192,3.259802061691015
48,kcat_192,3.2523896906287244
49,kcat_192,3.2524838228624
0,kcat_193,3.896350986054715
1,kcat_193,3.9035703992268593
2,kcat_193,3.915642567475944
3,kcat_193,3.9342916038910407
4,kcat_193,3.937445827884645
5,kcat_193,3.9564135249765853
6,kcat_193,3.9534170059122715
7,kcat_193,3.969834615708314
8,kcat_193,3.989142777632754
9,kcat_193,3.988854924813166
10,kcat_193,3.976605691068834
11,kcat_193,3.9872413067130874
12,kcat_193,3.991587409567583
13,kcat_193,3.98423455569218
14,kcat_193,3.985729056927402
15,kcat_193,3.9892980682043357
16,kcat_193,4.005547323016441
17,kcat_193,4.003307973220188
18,kcat_193,4.012292008708737
19,kcat_193,4.009080092485088
20,kcat_193,4.014316176661489
21,kcat_193,4.024281156518972
22,kcat_193,4.032232657670335
23,kcat_193,4.0316579977436815
24,kcat_193,4.0320077601282245
25,kcat_193,4.033200547528304
26,kcat_193,4.0415109505494895
27,kcat_193,4.040909219288525
28,kcat_193,4.033275060565319
29,kcat_193,4.021063207814463
30,kcat_193,4.021241722923143
31,kcat_193,4.020969372189856
32,kcat_193,4.020802420071259
33,kcat_193,4.03067212650413
34,kcat_193,4.041406297459215
35,kcat_193,4.048452715214262
36,kcat_193,4.043564763901569
37,kcat_193,4.044944991822894
38,kcat_193,4.040128254708478
39,kcat_193,4.038742429230118
40,kcat_193,4.03470745396997
41,kcat_193,4.036445656983923
42,kcat_193,4.045133349934925
43,kcat_193,4.049622882116586
44,kcat_193,4.051081792240096
45,kcat_193,4.055559063684467
46,kcat_193,4.051429465282848
47,kcat_193,4.05302751101254
48,kcat_193,4.063390527463099
49,kcat_193,4.062143406979778
0,kcat_194,3.6161593008110993
1,kcat_194,3.617450861970289
2,kcat_194,3.6177834121751964
3,kcat_194,3.6068971715350284
4,kcat_194,3.6144387551026917
5,kcat_194,3.6559950643428114
6,kcat_194,3.6431451220144293
7,kcat_194,3.679333152331485
8,kcat_194,3.691595589480582
9,kcat_194,3.692122151803657
10,kcat_194,3.6930640880257335
11,kcat_194,3.703776209479959
12,kcat_194,3.710451927944912
13,kcat_194,3.7251615408214316
14,kcat_194,3.718428506432434
15,kcat_194,3.722798229916
16,kcat_194,3.7325400828152207
17,kcat_194,3.721868896559178
18,kcat_194,3.7279260470356737
19,kcat_194,3.728768957692625
20,kcat_194,3.723561658208822
21,kcat_194,3.728459661686135
22,kcat_194,3.7358676382667997
23,kcat_194,3.7330946837800427
24,kcat_194,3.7406348477028892
25,kcat_194,3.733691743504875
26,kcat_194,3.7398988416817005
27,kcat_194,3.7420071586421235
28,kcat_194,3.746788326730333
29,kcat_194,3.738741786580521
30,kcat_194,3.7427300068650378
31,kcat_194,3.7522303966735002
32,kcat_194,3.758718281812576
33,kcat_194,3.7521137530872033
34,kcat_194,3.760471495115804
35,kcat_194,3.7519415552925466
36,kcat_194,3.744667124289264
37,kcat_194,3.748282780484134
38,kcat_194,3.7423421696116366
39,kcat_194,3.7405386183717435
40,kcat_194,3.7447091432135013
41,kcat_194,3.7505341526609484
42,kcat_194,3.7530912831642977
43,kcat_194,3.7494851573657084
44,kcat_194,3.7458306891050777
45,kcat_194,3.7517799337931734
46,kcat_194,3.763220671643001
47,kcat_194,3.7604571599010455
48,kcat_194,3.7667036733016075
49,kcat_194,3.7666006393823963
0,kcat_195,3.505625996555428
1,kcat_195,3.5081597560305813
2,kcat_195,3.523699572085741
3,kcat_195,3.538503547524387
4,kcat_195,3.5295908397603446
5,kcat_195,3.5904147972894447
6,kcat_195,3.6064507550475353
7,kcat_195,3.6225501535524036
8,kcat_195,3.6547502769828784
9,kcat_195,3.656342562746658
10,kcat_195,3.651353368538653
11,kcat_195,3.660011489139828
12,kcat_195,3.655589959631237
13,kcat_195,3.664056525754715
14,kcat_195,3.661589696267222
15,kcat_195,3.6560707819030247
16,kcat_195,3.6461161161466045
17,kcat_195,3.6394950453551767
18,kcat_195,3.6464601357705653
19,kcat_195,3.6500419290938617
20,kcat_195,3.656697698631574
21,kcat_195,3.6606848877803877
22,kcat_195,3.6588639413493103
23,kcat_195,3.6586826537875905
24,kcat_195,3.6556932595336
25,kcat_195,3.649051560313593
26,kcat_195,3.6609236617783827
27,kcat_195,3.6603809646632324
28,kcat_195,3.658574324119659
29,kcat_195,3.653692439516678
30,kcat_195,3.655161855834786
31,kcat_195,3.6559586765812075
32,kcat_195,3.6471162992050776
33,kcat_195,3.650596712188272
34,kcat_195,3.6589709564616197
35,kcat_195,3.6581089483541973
36,kcat_195,3.653833009150182
37,kcat_195,3.662505376216877
38,kcat_195,3.656462694577997
39,kcat_195,3.6659191547322267
40,kcat_195,3.665731199545954
41,kcat_195,3.668533169370406
42,kcat_195,3.669379590389538
43,kcat_195,3.6645873222745564
44,kcat_195,3.6621280166514727
45,kcat_195,3.662708649320267
46,kcat_195,3.6822915154682168
47,kcat_195,3.6786803732258813
48,kcat_195,3.689528503811683
49,kcat_195,3.6884991339310447
0,kcat_196,3.494114179177893
1,kcat_196,3.502994119893352
2,kcat_196,3.5170739709167576
3,kcat_196,3.5279819021673475
4,kcat_196,3.514148586071258
5,kcat_196,3.521474071344731
6,kcat_196,3.515239678074647
7,kcat_196,3.5234047557549397
8,kcat_196,3.536627819295337
9,kcat_196,3.534436443182051
10,kcat_196,3.546141840289978
11,kcat_196,3.5579826502500946
12,kcat_196,3.5621109771890387
13,kcat_196,3.567694617993094
14,kcat_196,3.5824099537805703
15,kcat_196,3.5595705384474896
16,kcat_196,3.557394535363677
17,kcat_196,3.5551528111938393
18,kcat_196,3.562471547974068
19,kcat_196,3.5617102217071626
20,kcat_196,3.5646619987228054
21,kcat_196,3.5615416680213885
22,kcat_196,3.575087757067305
23,kcat_196,3.574924802329473
24,kcat_196,3.5787349621993356
25,kcat_196,3.578315235866134
26,kcat_196,3.5804604054510265
27,kcat_196,3.586114755355885
28,kcat_196,3.5922171308815933
29,kcat_196,3.5921742882766567
30,kcat_196,3.5937674602934973
31,kcat_196,3.5952965504010983
32,kcat_196,3.602077255923027
33,kcat_196,3.598008528715261
34,kcat_196,3.595356304199237
35,kcat_196,3.6022554511668115
36,kcat_196,3.611174292933388
37,kcat_196,3.61405581551857
38,kcat_196,3.6065907968394737
39,kcat_196,3.60155164979634
40,kcat_196,3.5970294527835054
41,kcat_196,3.5960328215906325
42,kcat_196,3.5971413340213427
43,kcat_196,3.591516108783703
44,kcat_196,3.5931594527618897
45,kcat_196,3.6074602044349944
46,kcat_196,3.599977167233916
47,kcat_196,3.6019117454131155
48,kcat_196,3.59533045738049
49,kcat_196,3.592940725190368
0,kcat_197,3.950401803009209
1,kcat_197,3.963614969746413
2,kcat_197,3.9386629073226502
3,kcat_197,3.950929856858462
4,kcat_197,3.937031662469021
5,kcat_197,3.9159681121576444
6,kcat_197,3.9097465924069104
7,kcat_197,3.9231725962629738
8,kcat_197,3.9528332420980585
9,kcat_197,3.955905612647766
10,kcat_197,3.9585171320559684
11,kcat_197,3.9692414648499836
12,kcat_197,3.9706956972824314
13,kcat_197,3.9720281463474842
14,kcat_197,3.982130812756499
15,kcat_197,4.000413945724396
16,kcat_197,3.997115800415313
17,kcat_197,4.001596129158645
18,kcat_197,4.004520885898938
19,kcat_197,4.005813176751645
20,kcat_197,4.038645401216636
21,kcat_197,4.036523203483073
22,kcat_197,4.0448755627487705
23,kcat_197,4.047902688845518
24,kcat_197,4.04940277652113
25,kcat_197,4.048112103291072
26,kcat_197,4.045506995042742
27,kcat_197,4.049736895956014
28,kcat_197,4.061220577679584
29,kcat_197,4.04784574164308
30,kcat_197,4.052070848116196
31,kcat_197,4.049585945488869
32,kcat_197,4.039087791471255
33,kcat_197,4.03446550980997
34,kcat_197,4.029151726339921
35,kcat_197,4.0259669962688065
36,kcat_197,4.0222152992839675
37,kcat_197,4.015636757853495
38,kcat_197,4.014764525554384
39,kcat_197,4.014025001103169
40,kcat_197,4.013993814899677
41,kcat_197,4.0171995302371535
42,kcat_197,4.026691494603733
43,kcat_197,4.023582397518824
44,kcat_197,4.033789969720462
45,kcat_197,4.035852164304555
46,kcat_197,4.041723824586723
47,kcat_197,4.0404628832171365
48,kcat_197,4.045183038579001
49,kcat_197,4.04138327027264
0,kcat_198,4.10544955346436
1,kcat_198,4.091279610024606
2,kcat_198,4.084298030879946
3,kcat_198,4.073618571511725
4,kcat_198,4.068197297450895
5,kcat_198,4.0680983936368325
6,kcat_198,4.078139769160213
7,kcat_198,4.069079419266141
8,kcat_198,4.063279216128361
9,kcat_198,4.067013679893031
10,kcat_198,4.0626320994711245
11,kcat_198,4.066882766702073
12,kcat_198,4.073277367737402
13,kcat_198,4.085065266030429
14,kcat_198,4.098405897322458
15,kcat_198,4.091169738028423
16,kcat_198,4.096042800532504
17,kcat_198,4.096482044845224
18,kcat_198,4.087729647946454
19,kcat_198,4.081280725067894
20,kcat_198,4.065192992980724
21,kcat_198,4.070324630980116
22,kcat_198,4.070008731562641
23,kcat_198,4.0652746517601095
24,kcat_198,4.072153139796461
25,kcat_198,4.070615742842703
26,kcat_198,4.07842444687625
27,kcat_198,4.08006242865257
28,kcat_198,4.0838295971278935
29,kcat_198,4.089129701661851
30,kcat_198,4.09142639874253
31,kcat_198,4.094420577495437
32,kcat_198,4.087757781540072
33,kcat_198,4.092050885267083
34,kcat_198,4.0918084686156755
35,kcat_198,4.09185426845786
36,kcat_198,4.085342637504878
37,kcat_198,4.080566374982668
38,kcat_198,4.086099997265811
39,kcat_198,4.082529338204383
40,kcat_198,4.091399938244149
41,kcat_198,4.092098183260744
42,kcat_198,4.093529907667301
43,kcat_198,4.0992819047519475
44,kcat_198,4.100271890765602
45,kcat_198,4.095107676275295
46,kcat_198,4.101258409505333
47,kcat_198,4.099578097349781
48,kcat_198,4.104376429394959
49,kcat_198,4.103009220030618
0,kcat_199,3.5381828866407194
1,kcat_199,3.5534502494107487
2,kcat_199,3.526511531629544
3,kcat_199,3.508716494054314
4,kcat_199,3.505797894987213
5,kcat_199,3.528726081968079
6,kcat_199,3.5369199633515236
7,kcat_199,3.5491339355170046
8,kcat_199,3.5725563198381622
9,kcat_199,3.56788914451309
10,kcat_199,3.567166389136748
11,kcat_199,3.559913961688782
12,kcat_199,3.5604841569532564
13,kcat_199,3.5539627491552226
14,kcat_199,3.552668220628761
15,kcat_199,3.561671886963672
16,kcat_199,3.557191421264446
17,kcat_199,3.561687083909293
18,kcat_199,3.5624105720705224
19,kcat_199,3.5611601321424198
20,kcat_199,3.5758482123659503
21,kcat_199,3.5841038987006733
22,kcat_199,3.585872812650055
23,kcat_199,3.587673168965052
24,kcat_199,3.582547421336421
25,kcat_199,3.5740472821120295
26,kcat_199,3.587822856600135
27,kcat_199,3.582871776887002
28,kcat_199,3.58366102880324
29,kcat_199,3.5843041676048757
30,kcat_199,3.594586673467551
31,kcat_199,3.595133980254612
32,kcat_199,3.589162996000183
33,kcat_199,3.5887668320712383
34,kcat_199,3.5920784110832593
35,kcat_199,3.5955476777578355
36,kcat_199,3.5977534332639274
37,kcat_199,3.597505543432445
38,kcat_199,3.595418604561432
39,kcat_199,3.602194869287983
40,kcat_199,3.6070941761878426
41,kcat_199,3.6062014248586705
42,kcat_199,3.605238816342264
43,kcat_199,3.611116619950539
44,kcat_199,3.6135774758655064
45,kcat_199,3.616200291950107
46,kcat_199,3.6213483501953307
47,kcat_199,3.6204395192168146
48,kcat_199,3.6225265624623137
49,kcat_199,3.625209134513643
0,kcat_200,4.225358927490403
1,kcat_200,4.23793473482829
2,kcat_200,4.242942441371238
3,kcat_200,4.256978551084051
4,kcat_200,4.24714830337944
5,kcat_200,4.243409558104341
6,kcat_200,4.258325954369079
7,kcat_200,4.246945501759267
8,kcat_200,4.240403534618273
9,kcat_200,4.247097440165862
10,kcat_200,4.255220867935623
11,kcat_200,4.242179063304214
12,kcat_200,4.240743540484313
13,kcat_200,4.229362806037387
14,kcat_200,4.22623178516812
15,kcat_200,4.2254349669175175
16,kcat_200,4.222912439597543
17,kcat_200,4.204987691987064
18,kcat_200,4.20962630356512
19,kcat_200,4.212100240311753
20,kcat_200,4.199356040444051
21,kcat_200,4.191953692502171
22,kcat_200,4.195813035044543
23,kcat_200,4.198678124585702
24,kcat_200,4.204727509323968
25,kcat_200,4.200934003754713
26,kcat_200,4.186190247033613
27,kcat_200,4.190338574855099
28,kcat_200,4.188722313043029
29,kcat_200,4.182997465531196
30,kcat_200,4.195654147129854
31,kcat_200,4.196597305670832
32,kcat_200,4.1840891288095055
33,kcat_200,4.187476880893163
34,kcat_200,4.196788781442843
35,kcat_200,4.196855688708692
36,kcat_200,4.191868662390768
37,kcat_200,4.19576870805063
38,kcat_200,4.207126016710112
39,kcat_200,4.203668975724861
40,kcat_200,4.205286320517801
41,kcat_200,4.203600633115386
42,kcat_200,4.196554742041425
43,kcat_200,4.190311503009214
44,kcat_200,4.185701079583075
45,kcat_200,4.179157182493634
46,kcat_200,4.177964774663406
47,kcat_200,4.1759442384099446
48,kcat_200,4.168412501936759
49,kcat_200,4.169109237737533
0,kcat_201,4.286594661634212
1,kcat_201,4.274945922320038
2,kcat_201,4.284289259871991
3,kcat_201,4.277481708493365
4,kcat_201,4.306785546894375
5,kcat_201,4.305442056349593
6,kcat_201,4.305368824363901
7,kcat_201,4.315601879772933
8,kcat_201,4.294671182130825
9,kcat_201,4.288670088347705
10,kcat_201,4.282170278229795
11,kcat_201,4.270195146229415
12,kcat_201,4.269430260406678
13,kcat_201,4.277607994826364
14,kcat_201,4.295646298675726
15,kcat_201,4.289411741736779
16,kcat_201,4.2903135938397945
17,kcat_201,4.295544002002529
18,kcat_201,4.3052897114512945
19,kcat_201,4.308343477122995
20,kcat_201,4.306588147508161
21,kcat_201,4.289265393056187
22,kcat_201,4.285897964836928
23,kcat_201,4.289889042653563
24,kcat_201,4.294541016082912
25,kcat_201,4.29766458192248
26,kcat_201,4.302846871461384
27,kcat_201,4.305662265782656
28,kcat_201,4.305356268014165
