gene,rxnID,RMSE,ERROR
YFR019W,r_2880,3.278712219,0.217438553
YKR089C,r_3327,3.279808407,0.217845586
YER019W,r_0627,3.280068772,0.217942263
YDR367W,r_3438,3.280125394,0.217963288
YDR367W,r_3473,3.28112412,0.218334131
YDR345C,p_5228_4_fwd,3.281199735,0.218362208
YDR305C,r_0204_rvs,3.281240567,0.21837737
YBR159W,r_2165,3.281296204,0.218398028
YNR008W,r_2964_fwd,3.281470029,0.218462572
YER019W,r_0655,3.281740788,0.21856311
YOL033W,r_0480,3.282679956,0.218911838
YBR042C,r_2462_rvs,3.282873325,0.218983639
YBR042C,r_2463_rvs,3.283060948,0.219053306
YDR072C,r_3406,3.283393421,0.219176759
YJL101C,r_0460,3.28359074,0.219250026
YPL265W,r_1186_4_rvs,3.286189449,0.220214969
YHR092C,r_4468_2_rvs,3.287113498,0.220558083
YFR047C,r_0787,3.287304193,0.220628891
YBL033C,r_0525,3.287524792,0.220710803
YJR148W,r_0663_rvs,3.288092528,0.220921613
YOR286W,r_4326_3_rvs,3.288635298,0.221123152
YEL063C,r_1184_1_rvs,3.289014183,0.221263838
YDR454C,r_0529_rvs,3.289112561,0.221300367
YCR048W,r_0126_rvs,3.289383864,0.221401106
YPR140W,r_2809_fwd,3.290265782,0.221728577
YJR073C,r_2488_2,3.29079691,0.221925793
YAL044C,r_0501,3.291351597,0.222131757
YCR048W,r_0132_1_rvs,3.292123465,0.222418364
YPR140W,r_2791_fwd,3.292387145,0.222516273
YNR008W,r_2979_fwd,3.292787104,0.222664784
YOR126C,r_0369,3.293345723,0.222872208
YEL070W,r_4183_1_fwd,3.293608267,0.222969695
YMR267W,r_0569,3.294295526,0.223224886
YJR073C,r_2490_2,3.294521574,0.223308821
YDR373W,r_2838,3.294927388,0.223459506
YDR072C,r_3385,3.295515161,0.223677756
YMR246W,r_2195_1_rvs,3.296160508,0.223917383
YER015W,r_0400_rvs,3.296207372,0.223934785
YCR037C,r_3605_1_rvs,3.296908911,0.224195277
YOL157C,r_4338_rvs,3.29755523,0.224435266
YOR245C,r_2377_3,3.29816877,0.224663083
YJR077C,r_1245_2,3.298206017,0.224676914
YCL030C,r_0910,3.299950146,0.225324537
YCR036W,r_0969,3.30120396,0.225790098
YFR025C,r_0537,3.301319567,0.225833025
YDR242W,r_4227_rvs,3.301392534,0.225860119
YOL165C,r_4179_5_rvs,3.30149088,0.225896636
YEL058W,r_0882_fwd,3.301881483,0.226041673
YKR039W,r_1224_5_fwd,3.303013746,0.226462101
YKR089C,r_3269_2,3.304512494,0.22701861
YNR008W,r_2931_rvs,3.304534854,0.227026913
YPR001W,r_0028,3.305445494,0.227365048
YJR155W,r_4179_3_fwd,3.305936096,0.227547216
YDR343C,p_5228_3_fwd,3.306137534,0.227622013
YJL100W,r_2835,3.306279003,0.227674543
YDR023W,r_0995_1,3.306623063,0.227802298
YLR017W,r_0943,3.308076427,0.228341956
YLR214W,r_4275_3_fwd,3.30878977,0.228606831
YHR106W,r_1039_1,3.308872408,0.228637516
YBR126C,r_1051_2,3.30998807,0.229051779
YNR008W,r_2941_fwd,3.310015492,0.229061962
YOR171C,r_1006_2,3.310965849,0.229414844
YBR002C,r_0294_1_rvs,3.311277559,0.229530587
YDR178W,r_1021_2_rvs,3.311277559,0.229530587
YKR039W,r_1213_1_fwd,3.311277559,0.229530587
YKR039W,r_1219_4_rvs,3.311277559,0.229530587
YDR352W,r_4161_2_fwd,3.311277559,0.229530587
YJR155W,r_4177_3_fwd,3.311277559,0.229530587
YLR345W,r_4282,3.311277559,0.229530587
YGL077C,r_1125,3.311418865,0.229583057
YEL069C,r_1166_7,3.311452256,0.229595455
YKL004W,r_3474,3.311762389,0.229710612
Q0275,r_0438_1,3.312077478,0.22982761
YGL065C,r_4244_rvs,3.312296011,0.229908755
YLR180W,r_0726_2,3.312297401,0.229909271
YGR007W,r_0885,3.312389706,0.229943546
YNL267W,r_2845,3.312989745,0.23016635
YDR508C,r_2072,3.314267902,0.23064095
YGL256W,r_4653_1,3.314492029,0.230724172
YGL253W,r_0534_4,3.315531766,0.231110243
YBR291C,r_1127_fwd,3.315705636,0.231174804
YBR041W,r_2215_fwd,3.316233601,0.231370846
YNL333W,r_4212_2_rvs,3.316282204,0.231388893
YOL011W,r_3058_2,3.316684264,0.231538184
YOR196C,r_4323_rvs,3.316729736,0.231555068
YOR065W,r_0439_1,3.316801001,0.23158153
YER019W,r_0610,3.316930647,0.23162967
YKR039W,r_4469_rvs,3.317703271,0.231916558
YGR144W,r_4252_rvs,3.31867986,0.232279181
YMR009W,r_0013,3.318917624,0.232367466
YJR148W,r_0026_2,3.319867539,0.232720185
YDR234W,r_0542_2_rvs,3.319897642,0.232731363
YKL146W,r_1188_1,3.32002467,0.23277853
YLL012W,r_3255,3.320979171,0.233132952
YMR110C,r_4293,3.322312348,0.233627982
YPR140W,r_2719_fwd,3.322678404,0.233763905
YLR044C,r_0095_2,3.324014529,0.234260029
YCL052C,r_0519_fwd,3.324120626,0.234299425
YLR134W,r_0567_3,3.324133844,0.234304333
YMR313C,r_3314,3.324486278,0.234435197
YPR140W,r_2769_fwd,3.325471678,0.234801092
YMR083W,r_0180_2,3.326017102,0.235003617
YNR008W,r_2913_fwd,3.326174236,0.235061963
YNR008W,r_2973_fwd,3.326294642,0.235106672
YDR072C,r_3348,3.326474821,0.235173575
YER091C,r_0085,3.3267301,0.235268364
YGR180C,r_0978_2,3.327279295,0.235472289
YNR072W,r_1166_18,3.327292318,0.235477125
YMR110C,r_4307_fwd,3.327628384,0.235601911
YLR130C,r_4591_2_rvs,3.327812175,0.235670156
YNR008W,r_3007_fwd,3.328318238,0.235858066
YKL016C,r_0226_3,3.328380482,0.235881178
YJL219W,r_1139_11,3.328519408,0.235932763
YDL243C,r_4176_2_fwd,3.32863409,0.235975346
YJL097W,r_2170_fwd,3.328728028,0.236010227
YGL225W,r_1803_rvs,3.329152478,0.236167832
YOR100C,r_1120,3.330090397,0.236516097
YPR140W,r_2790_fwd,3.330314875,0.236599449
YNR008W,r_2884_fwd,3.331505454,0.23704153
YPR191W,r_0439_2,3.331798981,0.237150521
YHL003C,r_0265_1,3.332695989,0.237483595
YDL004W,r_0226_2,3.334056345,0.237988717
YFL011W,r_1166_8,3.334580053,0.238183178
YOR245C,r_2420,3.335229917,0.238424483
YNR073C,r_4183_2_fwd,3.335508591,0.238527959
YOL157C,r_4317_fwd,3.337003609,0.239083083
YDR072C,r_3357,3.33711145,0.239123126
YDL243C,r_4176_2_rvs,3.337464805,0.239254333
YHR037W,r_0672_rvs,3.338524229,0.239647714
YDR020C,r_1078_1,3.338528238,0.239649203
YOR303W,r_0250,3.339184435,0.239892859
YPL078C,r_0226_2,3.339872051,0.240148182
YEL069C,r_1908_2_rvs,3.340124649,0.240241976
YAL044C,r_0506,3.340590432,0.240414929
YJL198W,r_1244_3_fwd,3.340996097,0.240565558
YBR192W,r_3960_fwd,3.34128025,0.240671069
YMR120C,r_0912_2_fwd,3.341492028,0.240749706
YPR140W,r_2727_fwd,3.341526089,0.240762353
YBR204C,r_3265_1,3.341705456,0.240828955
YKL004W,r_3461,3.342810345,0.241239218
YBR036C,r_0752_1,3.344128177,0.24172855
YLL015W,r_1168_2_rvs,3.34522226,0.242134801
YOR311C,r_2519,3.346093407,0.242458271
YER015W,r_0399_rvs,3.346844647,0.242737219
YMR318C,r_4663_3,3.347041921,0.24281047
YML008C,r_0986,3.348064487,0.243190165
YKR031C,r_3109,3.349105022,0.243576532
YDR208W,r_2868,3.349484595,0.243717474
YER015W,r_2206_rvs,3.350261462,0.244005937
YKL055C,r_2146,3.35042959,0.244068366
YLR027C,r_0216_fwd,3.350771389,0.244195281
YHR144C,r_0326_fwd,3.351804563,0.244578916
YPR036W,r_1086,3.352483864,0.244831151
YNR008W,r_2961_rvs,3.353513252,0.245213379
YOR109W,r_3206_3,3.356042126,0.246152391
YNL045W,r_0705_fwd,3.356296831,0.246246967
YDR072C,r_3419,3.356390575,0.246281776
YLR089C,r_0674_fwd,3.357557543,0.246715089
YBR023C,r_0272_1,3.35895919,0.247235543
YIL048W,r_3820_1_rvs,3.358980894,0.247243603
YEL063C,r_1238_1_fwd,3.359155017,0.247308257
YJL219W,r_1166_13,3.359291808,0.24735905
YLR134W,r_0062_3,3.359671358,0.247499983
YPR113W,r_2459,3.359775992,0.247538835
YDR294C,r_0921,3.360700421,0.247882091
YJR152W,r_4404_1_fwd,3.36071643,0.247888035
YMR319C,r_1178_1,3.360869507,0.247944875
YPL087W,r_0341_fwd,3.361099449,0.248030256
YKR039W,r_1215_4_rvs,3.36120436,0.248069211
YLL012W,r_3254,3.362553404,0.248570133
YBR161W,r_0749_1,3.363184413,0.248804437
YGR087C,r_0095_1,3.363540346,0.2489366
YOL011W,r_3077,3.365467226,0.249652082
YKL188C,r_2231_rvs,3.36755139,0.250425965
YJR040W,r_4263_rvs,3.367844152,0.250534673
YCR048W,r_2396_1,3.368261221,0.250689537
YBR036C,r_0750_1,3.368621409,0.250823281
YDR148C,r_0832,3.368908161,0.250929756
YER019W,r_0633,3.36899921,0.250963564
YJR155W,r_4175_3_fwd,3.370231239,0.251421036
YCL025C,r_1196_1_fwd,3.370277975,0.25143839
YNR008W,r_2888_fwd,3.370279102,0.251438809
YPR167C,r_0883_2,3.370524674,0.251529993
YDR135C,r_1168_1_fwd,3.370704397,0.251596728
YOL143C,r_0967,3.370966384,0.251694008
YDL215C,r_0470,3.371234937,0.251793725
YHR092C,r_1166_9,3.372651972,0.252319893
YOR245C,r_2413,3.372978602,0.252441176
YKL004W,r_3504,3.373544805,0.252651417
YHR008C,r_4190,3.37387143,0.252772698
YOR245C,r_2391_3,3.374416115,0.252974948
YOR245C,r_2427,3.375007502,0.25319454
YJR149W,r_4273_rvs,3.375194188,0.253263859
YMR008C,r_3049_2,3.376207266,0.253640031
YNR008W,r_2992_rvs,3.377159328,0.253993547
YLR299W,r_0457,3.378150205,0.254361476
YHR092C,r_1139_7,3.379647318,0.254917378
YMR169C,r_0185_1,3.379856004,0.254994866
YOL020W,r_1215_5_rvs,3.381376171,0.255559329
YCR037C,r_1244_2_rvs,3.382634845,0.256026695
YEL041W,r_0765_1,3.382788489,0.256083745
YER019W,r_0635,3.38279265,0.25608529
YGR244C,r_0668_fwd,3.382832208,0.256099979
YDR072C,r_3353,3.383235129,0.25624959
YKL220C,r_4275_2_rvs,3.383271499,0.256263095
YMR246W,r_2198_1_fwd,3.38542875,0.257064117
YGL104C,r_4169_2_rvs,3.386262111,0.257373557
YCL035C,r_0483_3,3.386848162,0.257591167
YDR428C,r_0762,3.388458961,0.258189283
YIL048W,r_3816_1_rvs,3.389009039,0.258393535
YMR041C,r_0320,3.389139112,0.258441834
YGL205W,r_2236,3.389811496,0.2586915
YDR367W,r_3503,3.389884652,0.258718665
YDL142C,r_2554,3.390416399,0.258916111
YOL065C,r_3214,3.391077439,0.259161566
YHR215W,r_0116_4,3.39123831,0.2592213
YNL292W,r_1095_3_fwd,3.393168765,0.259938108
YMR298W,r_0264_2,3.393742605,0.260151185
YJR009C,r_0486_3_fwd,3.393834236,0.260185209
YFR019W,r_2882,3.394560207,0.260454773
YLR044C,r_0959_2,3.396167557,0.261051608
YKR067W,r_2320,3.396249569,0.261082061
YJL166W,r_0439_2,3.396351865,0.261120045
YMR110C,r_4291_rvs,3.396702082,0.261250086
YMR313C,r_3303,3.396903488,0.261324871
YGR180C,r_0974_2,3.39910222,0.262141296
YCL025C,r_1224_3_fwd,3.399173368,0.262167714
YKR039W,r_1199_3_fwd,3.39926651,0.262202299
YEL039C,r_0437_1,3.399512448,0.26229362
YMR272C,r_0270,3.39988192,0.262430811
YOR095C,r_0982_rvs,3.400302564,0.262587003
YAL012W,r_0815_3_fwd,3.400515961,0.26266624
YDR058C,r_3305,3.400725971,0.262744221
YER175C,r_1046,3.401228538,0.262930832
YKL004W,r_3434,3.402171546,0.263280986
YLL012W,r_3257,3.402690095,0.263473532
YLR043C,r_0883_2,3.403052955,0.263608267
YNR008W,r_2892_fwd,3.403481823,0.263767513
YDR367W,r_3475,3.404019267,0.263967075
YNR008W,r_2897_fwd,3.404288425,0.264067017
YJR073C,r_2489_2,3.404391623,0.264105336
Q0085,r_0226_3,3.405303189,0.264443815
YJR025C,r_0058,3.405343883,0.264458925
YDR367W,r_3489,3.405704498,0.264592828
YCR048W,r_2368_1,3.407786004,0.265365725
YMR313C,r_3295_3,3.40857174,0.265657481
YOR245C,r_2392_3,3.409051302,0.26583555
YLL058W,r_4274_1,3.409318619,0.265934809
YAL044C,r_0504,3.410483384,0.266367305
YPR140W,r_2795_fwd,3.411007838,0.266562043
YPR140W,r_2783_fwd,3.411340822,0.266685685
YFR044C,r_4214_rvs,3.411670945,0.266808265
YDR297W,r_0261,3.412005424,0.266932463
YGL255W,r_4591_1_rvs,3.412947326,0.267282206
YJL219W,r_4395_11_rvs,3.413022028,0.267309944
YDR072C,r_3404,3.413426023,0.267459954
YPR140W,r_2734_fwd,3.413879077,0.26762818
YOR245C,r_2384_3,3.414387314,0.267816897
YMR110C,r_4298_fwd,3.41481445,0.267975499
YLL043W,r_2105_2_rvs,3.415014514,0.268049786
YKL103C,r_4204_fwd,3.415843393,0.268357562
YCL009C,r_0016_1,3.416007804,0.268418611
YHR074W,r_0769_fwd,3.416811646,0.26871709
YGL205W,r_2237,3.416843941,0.268729082
YBR036C,r_0753_2,3.418616352,0.269387207
YER019W,r_0625,3.41925741,0.269625242
YHR123W,r_2530_1,3.420512325,0.270091212
YNR012W,r_1078_2,3.420858399,0.270219715
YGR267C,r_0524,3.421111991,0.270313878
YGR286C,r_0229_fwd,3.42130597,0.270385905
YBR029C,r_2443_fwd,3.421782072,0.270562689
YOR011W,r_1225_2_rvs,3.422030746,0.270655026
YOR311C,r_2517,3.423789083,0.271307925
YBR039W,r_0226_3,3.424923344,0.271729094
YHR001W-A,r_0439_2,3.425140413,0.271809696
YDR367W,r_3471,3.425689223,0.272013477
YBR035C,r_0955,3.425941789,0.272107259
YOR377W,r_4632_2_fwd,3.426286076,0.272235098
YMR101C,r_0285_2,3.42715433,0.272557495
YPL265W,r_1199_4_rvs,3.427933823,0.272846933
YPL091W,r_1039_2,3.429401314,0.273391836
YNL045W,r_0706_fwd,3.430000385,0.273614281
YOR317W,r_2200_rvs,3.43000256,0.273615089
YKL008C,r_0265_2,3.430505007,0.273801655
YKL067W,r_0803_fwd,3.430962326,0.273971466
YBR069C,r_1218_1_rvs,3.431012823,0.273990216
YLR307W,r_0271_1,3.432898503,0.274690399
YOL049W,r_0485,3.433122001,0.274773387
YJR152W,r_4424_1_fwd,3.433133228,0.274777556
YDR538W,r_0044,3.43474702,0.275376783
YML042W,r_0253,3.434950875,0.275452478
YPL092W,r_1267,3.43572685,0.27574061
YOL011W,r_3075,3.435911719,0.275809255
YEL031W,r_4181_rvs,3.43739719,0.276360834
YOR377W,r_0159_2,3.438089098,0.27661775
YPR074C,r_1049_2_fwd,3.438560212,0.276792683
YCR105W,r_0184_1,3.43864739,0.276825053
YBR183W,r_0919,3.4386664,0.276832112
YPR001W,r_0300_2,3.438868176,0.276907035
YNR008W,r_2954_fwd,3.439208375,0.277033356
YPR140W,r_2734_rvs,3.439230755,0.277041666
YLR240W,r_2858,3.440278799,0.277430821
YDR072C,r_3360,3.440983937,0.27769265
YOR081C,r_3287_4,3.441336703,0.277823638
YBR068C,r_1192_1_fwd,3.441664996,0.277945539
YPL057C,r_0751_2,3.443911732,0.278779788
YDR284C,r_3244,3.443984723,0.278806891
YBR265W,r_0041,3.444787072,0.279104816
YOL011W,r_3065_2,3.444931874,0.279158583
YML106W,r_0820_1_rvs,3.446593979,0.279775749
YFR019W,r_2881,3.447379616,0.280067469
YLR134W,r_4651_3,3.448097863,0.280334166
YNL106C,r_3118_1,3.449164298,0.28073015
YKR039W,r_1186_3_rvs,3.449283677,0.280774477
YDL067C,r_0438_3,3.44934535,0.280797378
YER170W,r_0150_fwd,3.449859722,0.280988372
YNR008W,r_2915_fwd,3.450851102,0.281356488
YBR235W,r_4167_fwd,3.451001664,0.281412394
YPR140W,r_2687_fwd,3.451004346,0.281413389
YGR019W,r_0068,3.452004685,0.281784831
YNL003C,r_1256_fwd,3.452163399,0.281843765
YGR170W,r_2477,3.452294185,0.281892328
YJL126W,r_4260_rvs,3.453651529,0.282396331
YBR145W,r_0186_1,3.453675378,0.282405187
YLR057W,r_4272_2_rvs,3.454417511,0.282680753
YMR208W,r_0736,3.454880488,0.282852663
YER005W,r_0227_3,3.454992803,0.282894368
Q0045,r_0438_3,3.455077335,0.282925756
YDR367W,r_3450,3.455087857,0.282929663
YOR175C,r_2333_2,3.455195491,0.282969629
YNL130C,r_2535_2,3.455743753,0.283173207
YDR368W,r_0164_1,3.456369039,0.283405386
YGR244C,r_0668_rvs,3.45639371,0.283414547
YGR088W,r_0255,3.456545582,0.28347094
YKR039W,r_1238_2_rvs,3.456977477,0.283631309
YGR209C,r_0973,3.457138173,0.283690978
YOR360C,r_0037,3.457825447,0.283946174
YML054C,r_0004_1,3.458060522,0.284033461
YJR152W,r_4402_1_rvs,3.458345979,0.284139456
YJR130C,r_0311,3.458500843,0.284196959
YNR027W,r_2025,3.458890667,0.284341707
YOL096C,r_0963,3.459085519,0.284414059
YBR249C,r_0020_2,3.459458786,0.284552659
YOR109W,r_3127_3,3.460478281,0.284931214
YDR226W,r_0148_2,3.461333671,0.285248834
YPL059W,r_0484,3.463980595,0.286231679
YDL078C,r_0715_fwd,3.464502626,0.286425518
YPL147W,r_1771_rvs,3.464513363,0.286429505
YOL157C,r_4319_rvs,3.464555338,0.286445091
YMR301C,r_4337_fwd,3.464733968,0.286511419
YKL004W,r_3491,3.46502148,0.286618177
YKR089C,r_3319,3.465049222,0.286628478
YCR048W,r_2373_1,3.465787947,0.286902778
YCL035C,r_0481_1,3.465800662,0.2869075
YPR020W,r_0226_2,3.467182905,0.287420748
YKR052C,r_1179_2,3.467807954,0.287652839
YMR120C,r_0570_2_rvs,3.469405513,0.288246039
YKR039W,r_1190_2_rvs,3.469720282,0.288362917
YHR123W,r_2528_1,3.469807402,0.288395266
YNR008W,r_2913_rvs,3.470519838,0.288659805
YPL147W,r_2223,3.471877132,0.289163791
YPR140W,r_2715_fwd,3.471923242,0.289180912
YHR201C,r_4403_1,3.472609081,0.289435575
YNL169C,r_2466,3.472812689,0.289511178
YML042W,r_0254,3.473435938,0.2897426
YDR513W,r_0481_3,3.474086267,0.289984078
YER183C,r_1624,3.474673187,0.290202011
YMR020W,r_0929,3.474774969,0.290239804
YBR068C,r_1224_1_rvs,3.475593897,0.290543885
YEL047C,r_0455_rvs,3.475947395,0.290675145
YIL160C,r_0105,3.476593309,0.290914983
YGL205W,r_2241,3.47679368,0.290989384
YOR245C,r_2390_3,3.476855939,0.291012501
YNL256W,r_0017,3.477041369,0.291081355
YPL060W,r_4327_2_fwd,3.477078316,0.291095074
YDR046C,r_1215_3_fwd,3.479030012,0.29181977
YKR089C,r_2342_2,3.479178001,0.291874721
YDR204W,r_0022,3.479907654,0.292145653
YGR170W,r_2474,3.480007536,0.29218274
Q0105,r_0439_2,3.481122378,0.292596699
YPL214C,r_0556,3.481236799,0.292639186
YDL243C,r_4180_2_fwd,3.483047417,0.293311497
YCR048W,r_0132_1_fwd,3.483276464,0.293396546
YKR093W,r_4424_2_fwd,3.483833945,0.293603547
YMR170C,r_0185_2,3.484096788,0.293701145
YOL086C,r_0179_3,3.484600659,0.293888241
YNL192W,r_0272_3,3.484640311,0.293902964
YAL044C,r_0508,3.485611316,0.294263514
YKR089C,r_2341_2,3.486809381,0.294708375
YNR008W,r_2962_fwd,3.486924189,0.294751005
YLR328W,r_0785_2,3.487382708,0.29492126
YER005W,r_0805,3.489058011,0.295543327
YLR240W,r_2855,3.489507243,0.295710134
YER073W,r_0178_1,3.489805246,0.295820788
YJR158W,r_1908_3_fwd,3.49040452,0.296043308
YCL047C,r_0783_1,3.490539019,0.296093249
YMR083W,r_0183_2,3.490572266,0.296105594
YKL146W,r_1198_1,3.491276317,0.29636702
YGR180C,r_0975_2,3.491704044,0.296525842
YCR107W,r_4179_1_rvs,3.491920211,0.296606108
YPR140W,r_2710_fwd,3.492302595,0.296748093
YKL004W,r_3429,3.49237234,0.296773991
YDR019C,r_0509,3.493568545,0.297218161
YOL165C,r_4179_5_fwd,3.494917546,0.297719067
YFL018C,r_0504,3.495755114,0.298030069
YMR105C,r_0888_1_rvs,3.495833023,0.298058998
YLR028C,r_0912_1_rvs,3.495974318,0.298111463
YPL088W,r_4175_6_rvs,3.496292929,0.298229768
YMR272C,r_0260,3.496763081,0.298404343
YKR009C,r_2248,3.497704055,0.298753742
YOR245C,r_2372_3,3.497961625,0.298849382
YCR048W,r_2399_1,3.498081219,0.298893789
YGR255C,r_0021,3.498507191,0.29905196
YLR305C,r_2820_2,3.500173741,0.299670776
YKR039W,r_4469_fwd,3.500626016,0.299838713
YJR104C,r_4270,3.500814178,0.299908581
YNR019W,r_2371_2,3.501822258,0.300282897
YOL020W,r_1173_3_rvs,3.501899248,0.300311485
YER019W,r_0599,3.503303283,0.300832826
YOR323C,r_0473,3.504327658,0.301213192
YCL025C,r_1218_2_rvs,3.504760835,0.301374038
YGR216C,r_4234_fwd,3.506617378,0.302063402
YNL052W,r_0438_2,3.507407518,0.302356794
YKL188C,r_1771_fwd,3.507963684,0.302563307
YMR011W,r_1166_17,3.508850836,0.302892721
YGR012W,r_4249_fwd,3.510564327,0.303528968
YCR048W,r_0133_fwd,3.510898919,0.303653207
YKR039W,r_1215_4_fwd,3.511002469,0.303691657
YMR101C,r_0283_2,3.511157954,0.303749391
YCR098C,r_3607_rvs,3.512017551,0.304068573
YER019W,r_0620,3.512289573,0.304169579
YMR298W,r_0264_1,3.512303575,0.304174779
YJR073C,r_2501,3.514028089,0.304815118
YGR254W,r_0366_2_rvs,3.514776875,0.305093155
Q0045,r_0438_5,3.514793823,0.305099448
YML054C,r_0004_2,3.514858385,0.305123421
YHR104W,r_1093,3.515708024,0.305438905
YMR162C,r_3818_2_rvs,3.516726898,0.30581723
YJL153C,r_0758,3.517652079,0.306160764
YDR367W,r_3429,3.520698552,0.307291968
YIL009W,r_2209_rvs,3.52123634,0.307491658
YPL258C,r_0903_2,3.522198937,0.307849086
YDR046C,r_1205_4_rvs,3.523631379,0.308380974
Q0080,r_0226_3,3.52364981,0.308387818
YOR163W,r_0092_2,3.526831042,0.309569061
YOR374W,r_2116_4,3.526956668,0.309615708
YBL042C,r_1735,3.52837171,0.310141136
YOR374W,r_0174,3.531204547,0.311193014
YCR048W,r_0128_rvs,3.531595032,0.311338007
YEL042W,r_0810,3.533264554,0.311957927
YCL030C,r_0909,3.533462308,0.312031356
YDR208W,r_2864,3.533637937,0.31209657
YLR209C,r_0951_rvs,3.534069605,0.312256855
YLR027C,r_0218_fwd,3.534271149,0.312331692
YGR255C,r_0963,3.534532651,0.312428792
YOL126C,r_0714_rvs,3.534678058,0.312482784
YJR073C,r_2511,3.53513416,0.312652142
YOR161C,r_4332_rvs,3.535221974,0.312684749
YPL265W,r_1199_4_fwd,3.535532777,0.312800155
YKL120W,r_1239,3.535761685,0.312885152
YKL215C,r_4205,3.535792738,0.312896683
YKR039W,r_1260_3_rvs,3.535834871,0.312912327
YDR367W,r_3506,3.536457418,0.313143489
YOL058W,r_0208_rvs,3.53723966,0.313433948
YKR089C,r_3322,3.537524013,0.313539533
YNR008W,r_2891_fwd,3.537685133,0.313599359
YHR190W,r_1012,3.538331743,0.313839456
YER019W,r_0629,3.53868259,0.313969731
YJL026W,r_0979_4,3.538750181,0.313994829
YJL100W,r_2827_1,3.540065038,0.314483056
YAL038W,r_0962_1,3.540772867,0.314745884
YHR123W,r_2532_1,3.541070922,0.314856557
YDR367W,r_3439,3.541817293,0.315133697
YOR202W,r_0564,3.542046515,0.31521881
YDR399W,r_0527,3.542728814,0.315472159
YKL069W,r_4202_fwd,3.543528675,0.31576916
YKL141W,r_1021_3_rvs,3.545174549,0.3163803
YPR033C,r_0540,3.545315997,0.316432822
YNL106C,r_3127_2,3.546921869,0.317029108
YJL200C,r_0542_1_fwd,3.547858016,0.317376714
YKL212W,r_3134,3.54798652,0.31742443
YER037W,r_3243,3.548299624,0.31754069
YJL200C,r_4262_rvs,3.54834481,0.317557469
YMR298W,r_0265_1,3.548409578,0.317581518
YPR140W,r_2807_fwd,3.549863326,0.318121318
YJR069C,r_4268,3.550036316,0.318185552
YDL205C,r_0557,3.551963384,0.318901103
YCR048W,r_2393_1,3.552079844,0.318944347
YER037W,r_1619,3.553615909,0.319514712
YCR005C,r_0301,3.553879781,0.319612692
YMR246W,r_2203_1_rvs,3.555651182,0.320270442
YAL044C,r_0507,3.555749607,0.320306989
YIR038C,r_4199_rvs,3.555877036,0.320354305
YCL018W,r_0061,3.557081952,0.32080171
YBR036C,r_0748_2,3.557839681,0.321083067
YDR208W,r_2863,3.560308314,0.32199971
YGR254W,r_0366_2_fwd,3.560411019,0.322037846
YKR039W,r_1190_2_fwd,3.562879528,0.322954443
YMR015C,r_0233,3.564402207,0.323519838
YKL008C,r_0264_2,3.566134337,0.324163006
YDR046C,r_1223_4_rvs,3.569946876,0.325578663
YOL064C,r_0032,3.570265508,0.325696976
YGR155W,r_0309,3.570906436,0.325934963
YNL048W,r_4310_fwd,3.573270645,0.326812832
YBR161W,r_0756_1,3.573508202,0.326901041
YJL097W,r_2168_rvs,3.574078674,0.327112866
YLR446W,r_0533_1,3.575685912,0.327709659
YMR250W,r_0469,3.57658554,0.328043706
YBR068C,r_1183_1_fwd,3.578444763,0.328734065
YJL212C,r_1167,3.578720884,0.328836593
YDR072C,r_3354,3.579059448,0.328962308
YNR008W,r_2906_fwd,3.580913972,0.329650922
YFL011W,r_4395_6_fwd,3.583266013,0.330524273
YDR072C,r_3384,3.584257033,0.330892254
YKR009C,r_2274,3.584592745,0.33101691
YDL067C,r_0438_1,3.588416438,0.332436708
YBR029C,r_2434_fwd,3.589268093,0.332752941
YKR067W,r_2311,3.589284345,0.332758976
YJL126W,r_4261_rvs,3.589759243,0.332935313
YGL187C,r_0438_4,3.592011301,0.333771539
YDR072C,r_3424,3.594416471,0.334664617
YMR108W,r_0097_2,3.594965665,0.334868541
YGR192C,r_0486_1_rvs,3.596002222,0.335253432
YBR036C,r_0755_1,3.597467151,0.335797384
YKL217W,r_1206_fwd,3.598230211,0.33608072
YJR152W,r_4424_1_rvs,3.598558703,0.336202694
YDR367W,r_3487,3.600170217,0.336801075
YER015W,r_4679_2_rvs,3.601030381,0.337120468
YOR317W,r_2202_2_fwd,3.601569128,0.337320513
YER015W,r_0402_rvs,3.602932749,0.337826848
YGR010W,r_0784_1,3.603227853,0.337936425
YDR481C,r_0188,3.604162291,0.338283396
YMR246W,r_4679_4_fwd,3.604192041,0.338294443
YGL154C,r_0678,3.605114511,0.338636971
YOR163W,r_0073_2,3.605298542,0.338705305
YCL025C,r_1217_1_rvs,3.605576672,0.338808579
YMR120C,r_0912_2_rvs,3.605879741,0.338921113
YKL188C,r_1772_fwd,3.608037135,0.339722189
YOR273C,r_1251_2_fwd,3.609140262,0.340131797
YOL011W,r_3072,3.609901047,0.340414289
YER019W,r_0614,3.610070714,0.340477289
YOR074C,r_1045,3.610760696,0.340733491
YOL011W,r_3063_2,3.611390792,0.340967455
YLR359W,r_0151,3.611586002,0.34103994
YLR372W,r_2158_2,3.611939515,0.341171205
YOR377W,r_0161_2,3.613027394,0.341575152
YLL012W,r_3259,3.613987035,0.341931482
YNR008W,r_2981_fwd,3.61409272,0.341970724
YLR305C,r_2826_2,3.614855539,0.342253972
YDR098C,r_0481_2,3.616032711,0.342691074
