error,corr,pvalue,number,error_num,RMSE
2.727151612285146,0.3474580857442824,2.905179764745459e-07,207.0,19.0,0.0
2.7967065918256133,0.3474268878746166,1.710180697565045e-07,215.0,21.0,0.0
2.790116197114484,0.3474099756358642,1.956428568794509e-07,213.0,21.0,0.0
2.744118505020216,0.3473645336952894,2.397990038759562e-07,210.0,19.0,0.0
2.860137759123492,0.3473403794741912,2.933933342971885e-07,207.0,21.0,0.0
2.833773414465208,0.3472952532327111,2.111685636131173e-07,212.0,18.0,0.0
2.6290363679766022,0.3472499127826063,2.119898616295557e-07,212.0,17.0,0.0
2.5980427781521693,0.3472400710261749,2.2675385599578482e-07,211.0,15.0,0.0
2.715782576980338,0.347139427932562,1.5353402133443378e-07,217.0,14.0,0.0
2.622349164203013,0.3471382535454747,1.5354980835866862e-07,217.0,18.0,0.0
2.764208394119188,0.3470911228955628,2.454243553254781e-07,210.0,21.0,0.0
2.8387555880027624,0.3470360087060069,1.8906038836425694e-07,214.0,15.0,0.0
2.760800877964696,0.3470250378207474,2.46802908599993e-07,210.0,18.0,0.0
2.6785639008167106,0.3469914886958853,2.028112199259493e-07,213.0,15.0,0.0
2.7963674829882823,0.3469855559127877,1.66288532395716e-07,216.0,18.0,0.0
2.625558275049636,0.346975639043957,2.319186180109169e-07,211.0,20.0,0.0
2.6125217755226484,0.346945994888125,2.484615202152888e-07,210.0,20.0,0.0
2.681238135339562,0.3469260172185903,1.671531169637062e-07,216.0,16.0,0.0
2.7536130647730666,0.3468985242942947,2.184596511643108e-07,212.0,17.0,0.0
2.6527760138792926,0.3468498076900177,1.68266084082542e-07,216.0,17.0,0.0
2.736352587605133,0.3468338421839271,2.3473441197795377e-07,211.0,18.0,0.0
2.7792717866734464,0.346769436416967,3.0773188482085065e-07,207.0,21.0,0.0
2.6934863787775982,0.3467402564926945,1.698784461261072e-07,216.0,23.0,0.0
2.729113434960753,0.3467331940860468,2.073606722972391e-07,213.0,19.0,0.0
2.721826246455449,0.3466938163112206,1.705664146570226e-07,216.0,21.0,0.0
2.851785381452126,0.34664907506329,1.9547832271524158e-07,214.0,19.0,0.0
2.7722682446249305,0.3465466040808507,1.326012008502612e-07,220.0,20.0,0.0
2.769552255658553,0.3465398421079323,1.3268062590124661e-07,220.0,19.0,0.0
2.784799128231769,0.3463824289405685,1.872253509342244e-07,215.0,19.0,0.0
2.861812654001643,0.3462877624167946,1.76696743140979e-07,216.0,20.0,0.0
2.6523703740509763,0.3462662769067234,2.158343179478925e-07,213.0,16.0,0.0
2.7140310444533315,0.3461862240602931,2.0343028147791666e-07,214.0,17.0,0.0
2.718342298798564,0.346128860875655,1.913769600747223e-07,215.0,23.0,0.0
2.790130276199029,0.3460833682818493,2.0523906827029537e-07,214.0,20.0,0.0
2.6788904590492084,0.3460353019190792,2.2014792137043326e-07,213.0,17.0,0.0
2.7517944676168056,0.3460316040929472,2.5129321563571685e-07,211.0,14.0,0.0
2.697230788036947,0.3460086753951223,2.065622537252445e-07,214.0,19.0,0.0
2.718636748968151,0.3459294081577905,2.534813701088805e-07,211.0,18.0,0.0
2.818591507781973,0.3458578930446896,1.8341691034971002e-07,216.0,18.0,0.0
2.658282409975343,0.3457348609760566,1.7357222155916157e-07,217.0,17.0,0.0
2.740552126965927,0.3457250162874771,2.5791262072044185e-07,211.0,15.0,0.0
2.7047461608122765,0.3456617375719937,2.427719025500467e-07,212.0,17.0,0.0
2.718510435880891,0.3456482890192953,1.994888988997124e-07,215.0,20.0,0.0
2.634547633685464,0.3456352109614872,2.133019006673155e-07,214.0,17.0,0.0
2.8186972002076023,0.3456236361351355,1.5365604293720334e-07,219.0,22.0,0.0
2.6714891292715186,0.3454454464398807,2.3154240009481614e-07,213.0,17.0,0.0
2.7834350688888456,0.3454401451182279,2.6421276376507936e-07,211.0,18.0,0.0
2.7876115397450807,0.3454177764624642,1.784314059605593e-07,217.0,23.0,0.0
2.646553297032113,0.3453832772366072,2.835339026690897e-07,210.0,18.0,0.0
2.6796937657027606,0.345380872787421,2.328236089583298e-07,213.0,17.0,0.0
2.696875460738693,0.3453764008683917,3.235846333474116e-07,208.0,14.0,0.0
2.787678626669689,0.3453672129763238,2.330955039812073e-07,213.0,21.0,0.0
2.717238040702977,0.3452614621773853,1.5862188381598077e-07,219.0,20.0,0.0
