all_gene,prot.1,prot.10,prot.11,prot.12,prot.13,prot.14,prot.15,prot.16,prot.17,prot.18,prot.19,prot.2,prot.20,prot.21,prot.22,prot.23,prot.24,prot.25,prot.26,prot.27,prot.28,prot.29,prot.3,prot.30,prot.31,prot.32,prot.33,prot.34,prot.35,prot.36,prot.37,prot.38,prot.39,prot.4,prot.40,prot.41,prot.42,prot.5,prot.6,prot.7,prot.8,prot.9
YMR221C,4.93032e-08,5.22398e-08,4.23201e-08,4.74091e-08,5.32889e-08,5.12577e-08,5.3507e-08,7.65036e-08,7.58095e-08,9.1979e-08,9.21526e-08,4.39278e-08,9.5274e-08,9.42494e-08,9.26178e-08,6.69473e-08,7.03834e-08,6.80028e-08,3.54855e-08,4.25779e-08,3.04264e-08,5.73618e-08,4.38726e-08,6.41695e-08,3.77203e-08,4.5303e-08,4.04915e-08,7.88527e-08,6.56367e-08,7.78322e-08,4.94074e-08,5.94202e-08,3.64788e-08,3.77952e-08,5.76473e-08,7.33379e-08,6.69116e-08,3.18469e-08,3.60782e-08,4.38561e-08,4.55294e-08,2.6893e-08
YDR110W,1.53462e-09,1.27839e-09,1.37932e-09,1.45418e-09,1.76403e-09,1.53639e-09,1.6739e-09,3.07307e-09,2.77731e-09,4.08778e-09,3.48871e-09,1.24527e-09,5.39182e-09,3.7816e-09,4.38939e-10,1.43403e-09,1.64324e-09,2.1895e-09,1.60892e-09,1.72353e-09,8.81257e-10,1.65911e-09,1.30999e-09,1.41142e-09,1.49268e-09,2.53671e-09,1.7513e-09,2.07482e-09,1.84441e-09,1.57213e-09,1.09621e-09,1.8413e-09,1.43187e-09,1.55164e-09,1.50785e-09,1.7295e-09,1.64963e-09,1.72368e-09,1.54507e-09,7.6684e-10,1.19975e-09,1.66847e-09
YDL120W,2.69025e-08,5.8147e-08,4.68347e-08,4.89054e-08,6.61892e-08,4.49206e-08,4.6663e-08,1.27718e-07,1.19931e-07,1.06382e-07,1.39875e-07,2.06868e-08,1.28947e-07,1.41155e-07,2.97545e-08,7.02516e-08,5.86521e-08,4.01339e-08,2.47294e-08,2.88661e-08,7.80794e-08,8.04552e-08,1.97638e-08,4.95457e-08,7.81732e-08,8.84491e-08,7.03784e-08,8.79812e-08,1.1574e-07,8.49183e-08,3.33947e-08,4.93196e-08,4.16661e-08,2.35389e-08,1.98926e-07,8.80987e-08,8.45736e-08,3.62972e-08,1.82523e-08,2.01042e-08,1.95971e-08,9.1545e-08
YMR311C,6.74399e-09,9.36905e-09,1.18527e-08,1.43283e-08,1.21392e-08,1.5614e-08,1.22915e-08,3.02398e-08,1.51278e-08,9.50421e-09,1.87106e-08,9.18962e-09,1.39022e-08,2.46948e-08,1.47994e-09,4.26023e-09,3.92234e-09,9.01812e-09,8.96195e-09,1.72654e-08,1.05375e-08,1.14966e-08,5.76589e-09,1.6783e-08,2.31922e-08,1.75962e-08,1.10501e-08,1.98612e-08,7.52968e-09,6.09821e-09,7.0731e-09,1.26884e-08,9.98295e-09,1.74547e-08,7.01542e-09,9.15687e-09,3.33635e-09,3.60844e-08,1.19245e-08,6.36038e-09,1.31445e-08,5.19237e-09
YDR248C,7.72357e-08,8.65713e-08,6.83043e-08,6.71795e-08,5.83502e-08,5.14868e-08,5.07387e-08,6.71549e-08,7.63225e-08,6.57822e-08,7.87175e-08,7.20484e-08,9.90254e-08,8.39667e-08,2.72148e-08,3.3566e-08,6.65158e-08,6.39918e-08,3.85764e-08,4.59742e-08,1.02073e-07,1.23626e-07,5.51442e-08,1.27191e-07,6.17468e-08,7.21031e-08,6.22056e-08,1.38506e-07,1.21159e-07,1.52073e-07,6.31046e-08,6.03848e-08,6.12551e-08,3.78731e-08,1.21415e-07,1.57461e-07,1.36895e-07,3.22492e-08,2.59944e-08,5.61198e-08,5.77317e-08,6.15011e-08
YGL142C,1.19537e-09,1.35081e-09,1.13588e-09,1.15704e-09,1.26378e-09,1.09446e-09,1.3907e-09,1.72605e-09,1.51011e-09,1.58221e-09,1.72261e-09,9.80997e-10,1.7709e-09,1.82828e-09,3.94414e-09,3.39094e-09,3.83402e-09,2.60406e-09,1.49193e-09,1.44289e-09,7.7876e-10,1.43994e-09,8.82299e-10,1.66503e-09,2.15216e-09,2.40699e-09,2.58666e-09,1.95156e-09,1.64134e-09,2.07487e-09,1.52631e-09,1.89122e-09,1.48594e-09,1.96975e-09,1.38128e-09,2.09766e-09,1.49983e-09,1.34801e-09,1.43917e-09,9.34658e-10,9.38813e-10,8.37285e-10
YMR281W,6.08166e-09,7.63499e-09,0.0,7.05303e-09,7.23499e-09,6.45739e-09,0.0,1.12267e-08,9.3285e-09,1.22304e-08,9.56089e-09,4.83306e-09,1.23773e-08,0.0,2.37249e-08,1.24267e-08,1.43515e-08,1.41695e-08,7.09938e-09,0.0,4.39e-09,8.36266e-09,6.09648e-09,0.0,1.10833e-08,1.30266e-08,1.20953e-08,1.04527e-08,8.6804e-09,1.07704e-08,8.96261e-09,1.00921e-08,8.98474e-09,1.11886e-08,6.97082e-09,1.21177e-08,0.0,7.29211e-09,0.0,5.44149e-09,0.0,5.18362e-09
YJR072C,3.91799e-08,5.81663e-08,5.80293e-08,5.27057e-08,6.64113e-08,6.94659e-08,6.34732e-08,1.08139e-07,1.0229e-07,9.83592e-08,1.44252e-07,3.83904e-08,1.25494e-07,1.56624e-07,3.70819e-08,7.08188e-08,5.79391e-08,5.42837e-08,4.67803e-08,5.5935e-08,6.21906e-08,7.12392e-08,3.20579e-08,6.98563e-08,6.81512e-08,7.02607e-08,6.14805e-08,7.5531e-08,7.85753e-08,5.78658e-08,4.52355e-08,5.77818e-08,6.57657e-08,4.6767e-08,7.68237e-08,6.47107e-08,6.85367e-08,6.66232e-08,4.49356e-08,3.2546e-08,3.60443e-08,4.15608e-08
YIL053W,1.00462e-06,9.34755e-07,7.52032e-07,8.82937e-07,6.10531e-07,5.14463e-07,5.30386e-07,6.36494e-07,7.03181e-07,8.86436e-07,1.01842e-06,8.09064e-07,1.33819e-06,1.61835e-06,4.07703e-07,4.54449e-07,6.61045e-07,8.23178e-07,6.34322e-07,7.28405e-07,5.81015e-07,9.73822e-07,6.52076e-07,1.12089e-06,4.07042e-07,2.62116e-07,2.46146e-07,1.02275e-06,9.76538e-07,6.53322e-07,5.7149e-07,7.76705e-07,8.6592e-07,4.41405e-07,2.371e-06,1.51155e-06,2.72177e-06,7.63417e-07,2.81969e-07,6.32759e-07,6.80152e-07,1.32732e-06
YOR356W,5.86372e-07,7.73707e-07,6.03323e-07,6.30035e-07,6.8336e-07,7.19763e-07,7.9197e-07,8.55626e-07,9.1349e-07,7.43878e-07,8.11643e-07,5.33819e-07,6.91691e-07,6.50523e-07,1.05604e-06,1.33556e-06,1.12259e-06,1.12606e-06,7.32936e-07,9.19335e-07,5.24524e-07,8.7565e-07,6.21713e-07,8.93236e-07,1.20344e-06,1.53248e-06,1.3858e-06,1.03131e-06,9.25696e-07,9.87146e-07,7.60244e-07,1.01456e-06,7.723e-07,1.00971e-06,1.15068e-06,1.00987e-06,8.3711e-07,1.07692e-06,9.81557e-07,4.83754e-07,5.85029e-07,6.95991e-07
YDR518W,2.28102e-08,2.07048e-08,1.64165e-08,1.93781e-08,1.95485e-08,1.97449e-08,1.92804e-08,2.74003e-08,2.49069e-08,2.95673e-08,2.92265e-08,2.0108e-08,3.05846e-08,2.68222e-08,4.20366e-08,5.17068e-08,4.29945e-08,3.45797e-08,2.25902e-08,3.31069e-08,1.68855e-08,3.20257e-08,2.12779e-08,3.10429e-08,2.7354e-08,3.42806e-08,2.80275e-08,3.60567e-08,3.82502e-08,3.43267e-08,2.13291e-08,2.62905e-08,2.87976e-08,3.5216e-08,4.26903e-08,4.07962e-08,3.61439e-08,2.80179e-08,2.62304e-08,1.43627e-08,1.56712e-08,1.46251e-08
YJL085W,4.86789e-09,5.12065e-09,4.08742e-09,4.48703e-09,5.08411e-09,4.81553e-09,5.11051e-09,6.45661e-09,6.74112e-09,6.19353e-09,6.63592e-09,4.8174e-09,6.12686e-09,6.68285e-09,1.31919e-08,1.45821e-08,1.05809e-08,1.03896e-08,5.52952e-09,6.54624e-09,2.81701e-09,5.84096e-09,4.87912e-09,6.47856e-09,7.97504e-09,9.32183e-09,8.42524e-09,7.98913e-09,6.5544e-09,7.26085e-09,6.36367e-09,1.0269e-08,5.73757e-09,7.37209e-09,6.24332e-09,7.47069e-09,6.26914e-09,7.65174e-09,6.73949e-09,3.94558e-09,4.57599e-09,2.91624e-09
YJL137C,3.43255e-08,1.98683e-08,1.52411e-08,1.67467e-08,1.2791e-08,1.15607e-08,1.4741e-08,1.17339e-08,1.28826e-08,1.02963e-08,1.13533e-08,2.96985e-08,1.19063e-08,1.40093e-08,2.66532e-08,3.51702e-08,3.61873e-08,2.8144e-08,1.39237e-08,1.80132e-08,1.49844e-08,2.77433e-08,3.12333e-08,3.11072e-08,2.99598e-08,4.05948e-08,2.85869e-08,3.35992e-08,3.4138e-08,3.67581e-08,1.69434e-08,2.34093e-08,1.80311e-08,1.90153e-08,2.58338e-08,3.74127e-08,3.00848e-08,2.12703e-08,1.84437e-08,1.97627e-08,1.99411e-08,1.70423e-08
YER174C,1.39569e-07,1.93651e-07,2.0609e-07,1.67913e-07,1.77704e-07,2.0001e-07,2.22664e-07,2.65229e-07,2.65801e-07,2.32796e-07,2.69587e-07,1.35211e-07,2.24834e-07,3.24446e-07,3.6402e-07,4.62999e-07,3.82081e-07,2.9366e-07,2.09908e-07,2.48604e-07,1.10166e-07,2.04015e-07,1.55928e-07,2.38975e-07,2.8277e-07,2.61055e-07,2.91613e-07,2.28607e-07,2.16431e-07,2.38211e-07,2.01038e-07,2.78466e-07,1.95544e-07,2.48471e-07,2.03531e-07,2.17829e-07,2.08661e-07,2.75661e-07,2.65784e-07,1.42051e-07,1.67665e-07,1.23366e-07
YDR434W,1.81688e-08,1.88786e-08,1.64752e-08,1.72928e-08,1.78445e-08,1.67692e-08,1.75498e-08,1.95961e-08,2.18603e-08,2.15227e-08,2.69033e-08,1.49135e-08,2.74017e-08,2.06462e-08,1.82098e-08,1.51765e-08,1.27618e-08,1.84172e-08,1.29903e-08,1.52885e-08,1.05783e-08,2.05574e-08,1.22191e-08,1.91929e-08,1.74036e-08,1.66017e-08,1.67034e-08,2.17693e-08,2.03756e-08,2.20611e-08,1.62309e-08,1.74428e-08,1.49984e-08,1.69631e-08,1.90842e-08,2.04244e-08,1.50555e-08,1.31577e-08,1.50302e-08,1.34568e-08,1.34008e-08,9.24868e-09
YMR307W,4.73483e-07,6.6421e-07,6.54704e-07,8.3817e-07,1.02259e-06,1.22527e-06,9.86178e-07,1.64693e-06,1.64865e-06,1.28654e-06,1.27008e-06,4.95011e-07,1.21261e-06,1.01919e-06,9.38735e-07,1.9195e-06,1.80043e-06,9.96581e-07,4.39794e-07,4.48264e-07,3.02879e-07,4.70533e-07,6.24133e-07,5.7584e-07,6.83277e-07,1.05733e-06,5.82398e-07,6.13132e-07,4.55099e-07,6.21584e-07,5.31343e-07,6.29247e-07,4.78276e-07,9.78082e-07,7.29344e-07,6.04508e-07,5.68394e-07,1.23208e-06,1.03274e-06,7.27077e-07,7.34391e-07,3.50722e-07
YOL030W,1.91319e-07,2.12808e-07,2.01236e-07,1.94999e-07,2.43249e-07,2.35993e-07,2.54893e-07,3.6642e-07,3.20957e-07,3.10814e-07,3.0897e-07,2.15277e-07,3.48712e-07,3.04244e-07,3.50887e-07,7.84107e-07,6.65061e-07,4.97947e-07,1.76721e-07,2.06365e-07,1.40865e-07,2.02863e-07,2.03065e-07,2.90306e-07,2.08426e-07,3.71772e-07,1.77088e-07,2.43187e-07,1.8645e-07,2.86124e-07,1.87154e-07,3.00031e-07,1.64826e-07,2.64497e-07,2.67948e-07,2.40668e-07,2.12974e-07,3.58241e-07,2.91348e-07,2.2386e-07,2.53344e-07,1.19515e-07
YOR212W,1.79818e-08,2.91704e-08,2.33841e-08,2.16877e-08,2.68812e-08,2.56307e-08,2.68362e-08,3.15818e-08,4.08828e-08,3.56122e-08,4.02674e-08,1.64971e-08,4.04352e-08,4.29703e-08,8.45003e-09,4.10441e-08,3.57579e-08,3.56009e-08,1.80817e-08,1.89868e-08,1.85474e-08,2.93445e-08,1.73577e-08,2.98994e-08,2.70003e-08,3.80477e-08,2.73734e-08,3.80382e-08,3.18184e-08,3.53469e-08,2.09444e-08,3.09124e-08,2.23669e-08,1.44229e-08,3.71225e-08,4.45196e-08,3.75992e-08,2.11696e-08,1.14693e-08,1.52489e-08,1.41152e-08,2.84482e-08
YMR116C,7.61652e-07,1.40917e-06,1.24261e-06,1.06107e-06,1.34792e-06,1.29711e-06,8.1109e-07,3.29036e-06,2.38285e-06,2.74288e-06,8.83594e-06,5.81857e-07,1.07809e-05,6.22127e-06,5.40959e-07,1.64951e-06,3.3721e-06,1.20892e-06,1.36651e-06,1.26796e-06,2.14191e-06,2.39126e-06,4.44705e-07,1.87509e-06,1.25698e-06,1.45153e-06,1.23175e-06,1.66858e-06,2.15325e-06,2.36874e-06,8.64317e-07,1.09608e-06,1.03376e-06,5.34438e-07,4.09828e-06,1.87173e-06,3.14939e-06,6.74283e-07,6.17273e-07,6.09401e-07,5.09393e-07,1.24887e-06
YDR019C,2.41681e-06,2.44648e-06,2.01365e-06,2.03945e-06,2.02991e-06,2.03079e-06,2.12348e-06,2.79573e-06,2.94243e-06,2.51996e-06,2.66554e-06,2.30094e-06,2.34518e-06,2.90509e-06,1.73497e-06,2.23268e-06,2.70704e-06,2.62809e-06,1.62178e-06,1.99061e-06,1.71961e-06,2.90177e-06,2.42885e-06,2.82719e-06,1.05501e-06,1.62274e-06,1.20791e-06,3.36621e-06,3.08381e-06,2.74234e-06,1.82303e-06,2.40719e-06,1.84762e-06,1.57782e-06,3.89305e-06,3.71483e-06,3.76548e-06,1.54778e-06,1.46229e-06,1.77559e-06,1.91194e-06,3.30914e-06
YER136W,6.99515e-07,9.21232e-07,7.65626e-07,7.85513e-07,7.40203e-07,7.68766e-07,8.40318e-07,1.07213e-06,1.19647e-06,9.70776e-07,1.0863e-06,6.0064e-07,1.1836e-06,1.04065e-06,6.72571e-07,1.09965e-06,8.76634e-07,9.80848e-07,6.77267e-07,9.98301e-07,8.13401e-07,1.1795e-06,7.36604e-07,1.09498e-06,9.64023e-07,1.20597e-06,1.13789e-06,1.27199e-06,1.17775e-06,1.23625e-06,6.88451e-07,8.89462e-07,9.04515e-07,6.90765e-07,1.91727e-06,1.5737e-06,1.50931e-06,7.82918e-07,8.12845e-07,5.38446e-07,6.2728e-07,1.12092e-06
YAL031C,9.34369e-09,1.09184e-08,8.64519e-09,9.33266e-09,1.01428e-08,1.0627e-08,1.17832e-08,1.15136e-08,1.52355e-08,1.03544e-08,1.41016e-08,9.62829e-09,7.25601e-09,8.88558e-09,3.0707e-08,2.70353e-08,1.77457e-08,2.14709e-08,1.13251e-08,1.34985e-08,4.74396e-09,1.00769e-08,8.84145e-09,1.16044e-08,1.33595e-08,1.45472e-08,1.35214e-08,1.52298e-08,1.30917e-08,1.39159e-08,1.34621e-08,1.81581e-08,1.43545e-08,1.31966e-08,1.08243e-08,1.61017e-08,1.24132e-08,1.53899e-08,1.40336e-08,7.65098e-09,8.38583e-09,6.82238e-09
YML006C,0.0,0.0,5.83139e-10,8.02861e-10,0.0,6.04019e-10,7.9506e-10,1.22961e-09,8.19451e-10,0.0,9.18371e-10,7.20828e-10,0.0,1.21907e-09,0.0,6.45252e-10,1.78358e-09,1.3992e-09,0.0,9.28819e-10,0.0,7.12041e-10,6.51189e-10,9.24275e-10,7.04285e-10,9.88105e-10,0.0,0.0,5.52841e-10,0.0,0.0,3.54447e-10,8.07838e-10,0.0,9.25188e-10,0.0,1.12146e-09,4.86871e-10,8.95341e-10,0.0,5.4385e-10,0.0
YMR293C,1.09371e-08,9.64004e-09,9.65784e-09,9.81059e-09,9.42285e-09,9.59288e-09,9.57838e-09,1.34939e-08,1.16537e-08,1.05591e-08,1.2355e-08,1.07208e-08,1.06506e-08,1.30706e-08,1.7133e-08,1.10523e-08,2.27122e-08,1.88485e-08,8.9346e-09,1.2316e-08,7.20385e-09,1.45851e-08,1.05313e-08,1.50353e-08,1.80721e-08,2.24127e-08,1.60451e-08,1.67863e-08,1.68709e-08,1.46879e-08,1.06129e-08,1.28962e-08,1.04332e-08,1.19932e-08,1.63045e-08,1.61949e-08,1.68031e-08,1.13384e-08,1.20518e-08,7.66632e-09,8.74208e-09,1.03366e-08
YGR252W,2.56063e-09,0.0,2.78671e-09,2.60067e-09,3.48502e-09,3.12422e-09,3.1723e-09,4.21728e-09,4.02777e-09,0.0,3.02819e-09,2.46281e-09,0.0,4.76188e-09,2.83633e-09,6.2377e-09,4.65216e-09,3.77793e-09,0.0,2.98968e-09,1.68437e-09,3.41014e-09,3.78536e-09,3.70708e-09,3.63528e-09,4.66885e-09,0.0,4.7057e-09,4.08235e-09,0.0,3.05181e-09,3.87761e-09,2.9557e-09,2.83015e-09,5.11913e-09,0.0,4.69673e-09,3.50042e-09,2.33068e-09,0.0,2.16866e-09,2.41186e-09
YNL199C,4.70781e-09,4.49424e-09,3.60302e-09,3.76365e-09,3.87119e-09,4.29657e-09,4.66657e-09,4.97032e-09,8.47032e-09,6.85731e-09,1.40035e-08,4.89614e-09,8.3422e-09,5.80122e-09,8.57853e-09,8.58824e-09,2.92237e-08,1.84021e-08,5.60587e-09,4.74054e-09,2.0914e-09,4.38235e-09,3.19355e-09,4.93378e-09,8.18736e-09,1.07328e-08,6.92798e-09,5.93402e-09,5.30008e-09,5.19279e-09,4.63074e-09,7.36085e-09,5.6158e-09,6.12438e-09,6.23465e-09,5.13754e-09,3.79185e-09,6.7936e-09,5.37589e-09,3.46985e-09,4.13676e-09,1.77788e-09
YPL137C,2.23382e-08,2.41421e-08,1.9364e-08,2.17357e-08,2.28128e-08,2.48039e-08,2.4266e-08,3.24005e-08,3.28035e-08,3.30998e-08,3.57404e-08,2.2721e-08,3.57478e-08,3.5708e-08,4.02668e-08,4.48222e-08,5.08225e-08,4.64381e-08,2.54868e-08,3.09526e-08,1.30024e-08,2.75244e-08,2.047e-08,2.91642e-08,2.91727e-08,3.74386e-08,3.72746e-08,3.25044e-08,3.09839e-08,2.86401e-08,2.72469e-08,4.07207e-08,2.65307e-08,2.83101e-08,2.74591e-08,3.04527e-08,2.85422e-08,2.67557e-08,2.45239e-08,1.74842e-08,2.0049e-08,1.62227e-08
YDR096W,2.26871e-10,2.50867e-10,1.69861e-10,2.03855e-10,2.11681e-10,1.83887e-10,1.94641e-10,2.19648e-10,2.24565e-10,1.7589e-10,1.56413e-10,2.4014e-10,1.52188e-10,2.02998e-10,4.30405e-10,3.7686e-10,4.36335e-10,3.18193e-10,1.90674e-10,2.45751e-10,1.08603e-10,2.51503e-10,3.17596e-10,2.56595e-10,2.31042e-10,2.46686e-10,3.12557e-10,3.94919e-10,3.36821e-10,2.9294e-10,2.41303e-10,2.91595e-10,2.19833e-10,2.5921e-10,2.62416e-10,2.90867e-10,1.84227e-10,2.61006e-10,1.9605e-10,1.91111e-10,1.52976e-10,2.02118e-10
YOR155C,4.20574e-08,5.03374e-08,3.96089e-08,4.09095e-08,4.64493e-08,4.15434e-08,4.6626e-08,4.65248e-08,5.12035e-08,4.68815e-08,4.86284e-08,3.96887e-08,4.82128e-08,5.49257e-08,9.82162e-08,9.40278e-08,1.01437e-07,8.92267e-08,5.22531e-08,6.16704e-08,2.94719e-08,5.2798e-08,4.23344e-08,5.784e-08,7.82959e-08,8.76112e-08,8.87112e-08,6.81514e-08,5.93921e-08,6.9721e-08,6.01926e-08,7.76275e-08,5.73242e-08,6.89926e-08,5.71812e-08,7.40274e-08,5.93553e-08,7.01945e-08,5.95462e-08,3.71788e-08,3.72658e-08,2.76527e-08
YOR304W,3.31666e-08,3.71317e-08,3.08727e-08,3.29225e-08,3.35541e-08,3.37366e-08,3.61093e-08,3.83893e-08,2.97776e-08,3.95596e-08,7.01355e-08,3.19301e-08,4.25826e-08,4.27212e-08,5.27766e-08,6.09344e-08,6.25285e-08,4.69035e-08,3.00598e-08,3.67494e-08,2.22171e-08,3.67841e-08,2.69058e-08,4.09937e-08,4.08709e-08,4.22529e-08,3.85066e-08,5.46682e-08,4.28072e-08,4.49998e-08,3.62326e-08,5.18732e-08,3.28157e-08,3.61168e-08,4.5195e-08,4.41853e-08,3.83536e-08,4.11865e-08,3.18654e-08,2.73839e-08,2.99495e-08,2.5337e-08
YNL227C,9.69203e-09,9.26186e-09,8.01152e-09,7.91305e-09,9.22993e-09,9.69966e-09,1.0416e-08,1.29268e-08,1.45196e-08,1.30965e-08,1.52817e-08,8.83393e-09,1.35202e-08,1.63249e-08,2.18271e-08,2.35039e-08,2.68483e-08,2.34167e-08,1.21179e-08,1.47581e-08,5.89166e-09,1.16719e-08,9.69124e-09,1.18492e-08,1.40349e-08,1.74273e-08,1.64399e-08,1.46323e-08,1.31943e-08,1.28377e-08,1.44438e-08,1.67819e-08,1.29452e-08,1.45661e-08,1.30982e-08,1.47549e-08,1.397e-08,1.35329e-08,1.41017e-08,7.02617e-09,7.54194e-09,1.06528e-08
YPL125W,2.27887e-08,2.3579e-08,1.81062e-08,2.05725e-08,2.4117e-08,1.99001e-08,2.11928e-08,2.62946e-08,2.58028e-08,2.77995e-08,2.74344e-08,2.25189e-08,3.29792e-08,2.89616e-08,5.17796e-08,6.81106e-08,5.82357e-08,5.56351e-08,2.64879e-08,3.00435e-08,1.45705e-08,2.45723e-08,2.09866e-08,2.8401e-08,4.53859e-08,5.32494e-08,4.43579e-08,3.45645e-08,2.91163e-08,3.35215e-08,3.04083e-08,5.16973e-08,2.51567e-08,3.74395e-08,2.04283e-08,3.22703e-08,2.56607e-08,4.52534e-08,3.64786e-08,1.81846e-08,1.96666e-08,1.24388e-08
YJL164C,1.39961e-07,1.47083e-07,1.2678e-07,1.39065e-07,1.37898e-07,1.32088e-07,1.35785e-07,1.38222e-07,1.58499e-07,1.41632e-07,1.60836e-07,1.34598e-07,1.48385e-07,1.50072e-07,2.08759e-07,1.98358e-07,3.2032e-07,2.32667e-07,1.29904e-07,1.62081e-07,9.22117e-08,1.55636e-07,1.19877e-07,1.63153e-07,1.59931e-07,1.89405e-07,1.77863e-07,1.89773e-07,1.65942e-07,1.76118e-07,1.35754e-07,1.5206e-07,1.45401e-07,1.64535e-07,2.00535e-07,2.1562e-07,2.09402e-07,1.62126e-07,1.75338e-07,1.05582e-07,1.14602e-07,1.18449e-07
YIL162W,1.37575e-06,4.92204e-07,4.25522e-07,5.15359e-07,4.94043e-07,5.56746e-07,5.75634e-07,6.22557e-07,7.68144e-07,5.22237e-07,6.40374e-07,1.13871e-06,4.78705e-07,6.00294e-07,5.9618e-06,6.43301e-06,5.8548e-06,1.98929e-06,1.27844e-06,1.11196e-06,2.95519e-07,6.5025e-07,1.17914e-06,7.84975e-07,3.80787e-06,4.49687e-06,3.66378e-06,7.13762e-07,5.70092e-07,6.44819e-07,1.43881e-06,2.57256e-06,1.61696e-06,6.39161e-06,9.804e-07,8.86864e-07,6.73035e-07,6.43404e-06,5.89617e-06,5.12184e-07,5.27906e-07,6.26975e-07
YBR140C,8.79138e-10,1.22286e-09,1.04364e-09,1.11686e-09,1.31164e-09,1.13043e-09,1.30335e-09,1.44362e-09,1.38656e-09,1.07605e-09,1.37342e-09,8.0011e-10,1.21319e-09,1.62877e-09,1.36916e-09,1.81407e-09,2.17579e-09,1.67841e-09,8.05962e-10,9.18526e-10,6.53407e-10,1.17764e-09,7.53838e-10,1.38426e-09,1.58451e-09,1.95977e-09,1.55973e-09,1.68409e-09,1.31863e-09,1.5542e-09,8.93981e-10,1.35667e-09,7.89843e-10,1.0203e-09,1.0245e-09,1.49812e-09,1.2307e-09,1.25058e-09,1.16546e-09,8.67724e-10,9.2859e-10,6.54935e-10
YER019W,8.27977e-09,1.26123e-08,1.0126e-08,1.0206e-08,1.21619e-08,1.21018e-08,1.14957e-08,1.42833e-08,1.61838e-08,1.28474e-08,1.69048e-08,7.40364e-09,1.39019e-08,1.70103e-08,1.86745e-08,2.76996e-08,1.3117e-08,1.16835e-08,6.40385e-09,1.28423e-08,8.66267e-09,1.25756e-08,6.83057e-09,1.38531e-08,1.1534e-08,1.17209e-08,1.28617e-08,1.62692e-08,1.42057e-08,1.14565e-08,9.93714e-09,1.29376e-08,9.80833e-09,9.65838e-09,1.6885e-08,1.23501e-08,1.5348e-08,9.36425e-09,8.63907e-09,7.88138e-09,8.81519e-09,8.72102e-09
YOL002C,3.31847e-08,0.0,6.60792e-08,0.0,6.06663e-08,6.63748e-08,7.58288e-08,0.0,1.0729e-07,0.0,1.27422e-07,0.0,0.0,1.13068e-07,4.46378e-08,0.0,3.12528e-08,4.64267e-08,0.0,5.08162e-08,3.9981e-08,0.0,2.53284e-08,6.42291e-08,0.0,4.33635e-08,0.0,7.4871e-08,0.0,0.0,4.23587e-08,0.0,4.00855e-08,3.55055e-08,7.86005e-08,0.0,8.32734e-08,0.0,3.41905e-08,0.0,3.80211e-08,6.33242e-08
YJL073W,1.88786e-09,1.78772e-09,1.67201e-09,1.63708e-09,1.9695e-09,1.90449e-09,2.20543e-09,2.87946e-09,2.98066e-09,2.49194e-09,3.25587e-09,1.59205e-09,2.57887e-09,3.06631e-09,3.2713e-09,4.37526e-09,5.88929e-09,4.22125e-09,2.32609e-09,2.60431e-09,9.68362e-10,2.1507e-09,2.09349e-09,2.28988e-09,3.08188e-09,3.69891e-09,3.55277e-09,2.58249e-09,2.23169e-09,2.8692e-09,2.3573e-09,3.45057e-09,2.86895e-09,3.68595e-09,2.53129e-09,2.75184e-09,1.77381e-09,3.34478e-09,3.33983e-09,1.60968e-09,1.65069e-09,7.63132e-10
YDR475C,1.19117e-08,1.62171e-08,1.31419e-08,1.31025e-08,1.49176e-08,1.33344e-08,1.46727e-08,1.5354e-08,1.74405e-08,1.49793e-08,1.87172e-08,9.61086e-09,1.66331e-08,1.88995e-08,1.14191e-08,1.05097e-08,8.4384e-09,1.17178e-08,1.02344e-08,1.31939e-08,8.00025e-09,1.23671e-08,1.05698e-08,1.57251e-08,1.44982e-08,1.32382e-08,1.49047e-08,1.62513e-08,1.27997e-08,1.19667e-08,1.20263e-08,1.17496e-08,1.15319e-08,1.27711e-08,1.66419e-08,9.44983e-09,1.63607e-08,1.06641e-08,1.09757e-08,1.01517e-08,8.68137e-09,1.57986e-08
YCL055W,6.7902e-10,8.56318e-10,6.97889e-10,7.95894e-10,8.64113e-10,7.73765e-10,9.55122e-10,1.16366e-09,1.28261e-09,1.35403e-09,1.34798e-09,6.1885e-10,1.52193e-09,1.52014e-09,1.06112e-09,1.33618e-09,1.98564e-09,1.27494e-09,6.31083e-10,6.72666e-10,4.79268e-10,9.6799e-10,6.69662e-10,1.04599e-09,8.56659e-10,1.52045e-09,1.20992e-09,1.27558e-09,1.10259e-09,1.27583e-09,8.32482e-10,1.24956e-09,7.95488e-10,9.70226e-10,1.03791e-09,9.1437e-10,8.93746e-10,8.05574e-10,6.64296e-10,6.8204e-10,7.00125e-10,5.10751e-10
