all_gene,prot.1,prot.10,prot.11,prot.12,prot.13,prot.14,prot.15,prot.16,prot.17,prot.18,prot.19,prot.2,prot.20,prot.21,prot.22,prot.23,prot.24,prot.25,prot.26,prot.27,prot.28,prot.29,prot.3,prot.30,prot.31,prot.32,prot.33,prot.34,prot.35,prot.36,prot.37,prot.38,prot.39,prot.4,prot.40,prot.41,prot.42,prot.5,prot.6,prot.7,prot.8,prot.9
YDL233W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YBR262C,1.66658E-07,3.04633E-07,2.79562E-07,2.65437E-07,3.56291E-07,2.54802E-07,2.56995E-07,5.05008E-07,5.76629E-07,6.94191E-07,8.22467E-07,1.54351E-07,9.10568E-07,8.54216E-07,1.14349E-08,3.22414E-07,8.87035E-08,1.27397E-07,2.17375E-07,2.09191E-07,3.47571E-07,3.42735E-07,5.9972E-08,2.70548E-07,4.43499E-07,3.1271E-07,4.50485E-07,3.38765E-07,4.67548E-07,4.47024E-07,1.98062E-07,2.56841E-07,3.11244E-07,1.03612E-07,4.75406E-07,4.08932E-07,4.54885E-07,2.01112E-07,1.41039E-07,1.33629E-07,1.08756E-07,1.85662E-07
YGR235C,1.46242E-08,1.909E-08,1.63553E-08,1.5688E-08,1.96695E-08,1.94058E-08,2.26418E-08,2.23611E-08,2.55528E-08,2.19456E-08,2.44868E-08,1.72399E-08,2.22214E-08,2.43899E-08,6.73384E-08,7.60547E-08,7.49038E-08,5.42513E-08,2.35096E-08,3.13184E-08,1.35526E-08,2.71818E-08,1.76583E-08,3.23557E-08,4.97858E-08,6.59773E-08,5.41138E-08,3.32404E-08,2.92035E-08,3.23718E-08,2.78321E-08,4.2965E-08,2.54179E-08,3.4399E-08,3.02741E-08,3.20038E-08,2.73418E-08,4.04805E-08,3.17828E-08,1.3465E-08,1.34994E-08,1.51827E-08
YLR332W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YNL074C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YPR164W,4.89033E-09,4.90634E-09,3.7694E-09,4.10858E-09,4.67271E-09,4.24359E-09,5.01084E-09,6.15728E-09,5.90051E-09,5.82446E-09,6.01554E-09,4.25186E-09,6.31059E-09,7.01862E-09,1.34249E-08,9.53607E-09,1.02651E-08,1.04645E-08,5.04967E-09,6.3297E-09,3.22637E-09,5.6018E-09,4.881E-09,6.26552E-09,7.60841E-09,1.25393E-08,8.37182E-09,8.28202E-09,6.24089E-09,7.15141E-09,6.02421E-09,7.52671E-09,6.15412E-09,6.88783E-09,7.02145E-09,8.00201E-09,7.37422E-09,6.13603E-09,5.5885E-09,3.71904E-09,4.93821E-09,4.24806E-09
YNL249C,8.20334E-10,9.37003E-10,9.0789E-10,8.17947E-10,8.65552E-10,8.35474E-10,1.01042E-09,9.80989E-10,1.29731E-09,1.10973E-09,2.02822E-09,1.0665E-09,3.00967E-09,2.19873E-09,1.51796E-09,2.40044E-09,1.57691E-09,1.30024E-09,8.1257E-10,1.00416E-09,6.74037E-10,1.08531E-09,8.50808E-10,1.05925E-09,1.0864E-09,1.4432E-09,1.16763E-09,1.69692E-09,1.35983E-09,1.23771E-09,1.08009E-09,1.58726E-09,9.4237E-10,1.17418E-09,1.33761E-09,1.32953E-09,1.19913E-09,1.87279E-09,1.22726E-09,9.40832E-10,1.15664E-09,4.74539E-10
YOL088C,4.99433E-07,4.78408E-07,4.36837E-07,4.2648E-07,4.35871E-07,4.25375E-07,4.63257E-07,4.81508E-07,4.93396E-07,4.57755E-07,4.56051E-07,4.87511E-07,4.39873E-07,5.01772E-07,6.41777E-07,7.31065E-07,9.34988E-07,9.02036E-07,5.3375E-07,6.24067E-07,3.03556E-07,5.70806E-07,4.63646E-07,5.90219E-07,5.88592E-07,7.89176E-07,6.09277E-07,6.99291E-07,6.21838E-07,6.70852E-07,5.76606E-07,7.32137E-07,6.26418E-07,5.28153E-07,5.88483E-07,7.10687E-07,7.04022E-07,5.77028E-07,5.05071E-07,3.78877E-07,4.29287E-07,3.59645E-07
YDL055C,3.01096E-07,6.99212E-07,5.0682E-07,5.51592E-07,5.9635E-07,6.45828E-07,6.07051E-07,1.03959E-06,1.16454E-06,1.11711E-06,1.39218E-06,2.58331E-07,1.35668E-06,1.44017E-06,7.27034E-07,8.12972E-07,9.10112E-07,6.31054E-07,3.37884E-07,4.99135E-07,3.96501E-07,6.70208E-07,2.77105E-07,6.13757E-07,6.59396E-07,7.31721E-07,6.40634E-07,6.95519E-07,6.58653E-07,6.52725E-07,3.71278E-07,5.07815E-07,4.50626E-07,4.54436E-07,8.21203E-07,5.67264E-07,6.01667E-07,4.24168E-07,3.99889E-07,2.94401E-07,2.59801E-07,5.43319E-07
YDL247W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YJR160C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YMR036C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YER003C,1.08245E-06,1.42914E-06,1.2884E-06,1.28511E-06,1.3328E-06,1.43506E-06,1.35923E-06,1.61442E-06,1.65812E-06,1.47017E-06,1.85012E-06,8.67527E-07,1.43506E-06,1.62736E-06,1.13576E-06,1.27015E-06,1.40627E-06,1.43781E-06,1.03198E-06,1.32035E-06,8.99266E-07,1.47187E-06,9.97739E-07,1.5203E-06,1.38905E-06,1.62363E-06,1.2655E-06,1.76551E-06,1.57058E-06,1.54537E-06,1.08099E-06,1.17176E-06,1.30462E-06,1.12241E-06,2.08104E-06,1.85762E-06,2.06576E-06,1.24717E-06,1.04859E-06,9.48326E-07,9.60184E-07,1.34924E-06
YJL019W,2.74289E-08,2.87897E-08,2.45839E-08,2.52541E-08,2.63752E-08,2.69876E-08,3.08445E-08,3.27682E-08,3.58336E-08,2.87623E-08,3.55E-08,2.71455E-08,2.81021E-08,3.60268E-08,7.21081E-08,7.17715E-08,6.66047E-08,5.56572E-08,2.73305E-08,3.39885E-08,1.43286E-08,3.00388E-08,2.91054E-08,3.43421E-08,3.22463E-08,4.09651E-08,3.57641E-08,4.38719E-08,3.658E-08,3.72694E-08,2.99501E-08,4.45182E-08,2.8284E-08,3.84722E-08,3.09119E-08,3.90619E-08,3.75178E-08,3.73927E-08,3.17406E-08,2.258E-08,2.45131E-08,2.18645E-08
YML117W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YPL037C,1.775E-06,2.65784E-06,2.06083E-06,2.16585E-06,2.64633E-06,2.46098E-06,2.47831E-06,5.52799E-06,4.4691E-06,4.36814E-06,4.34508E-06,1.46533E-06,5.05454E-06,6.1861E-06,2.00496E-06,2.961E-06,2.59955E-06,2.57808E-06,1.9675E-06,3.13483E-06,2.13065E-06,3.08164E-06,1.67466E-06,2.83749E-06,2.6317E-06,2.76369E-06,3.36477E-06,3.17912E-06,2.8401E-06,3.68552E-06,2.19619E-06,2.52919E-06,2.57681E-06,2.61095E-06,3.17569E-06,3.92348E-06,2.36601E-06,2.58384E-06,1.5753E-06,1.30796E-06,1.53091E-06,1.71149E-06
YNL124W,1.91034E-08,1.95435E-08,1.52409E-08,1.65301E-08,2.76923E-08,2.38131E-08,2.24583E-08,4.89764E-08,5.12245E-08,5.64896E-08,6.1851E-08,1.7189E-08,6.54583E-08,6.70308E-08,9.69865E-08,1.21991E-07,1.06857E-07,7.556E-08,3.0567E-08,4.00682E-08,1.58699E-08,2.37733E-08,1.76201E-08,2.92362E-08,5.63577E-08,7.44151E-08,6.25893E-08,3.61165E-08,2.61908E-08,3.17175E-08,3.87734E-08,5.65513E-08,3.66274E-08,5.23083E-08,2.53189E-08,3.65432E-08,2.58397E-08,5.81287E-08,5.37545E-08,1.38422E-08,1.6687E-08,1.52292E-08
YMR145C,9.7365E-07,1.80193E-06,1.54534E-06,1.51776E-06,1.76216E-06,1.75061E-06,1.58127E-06,2.41138E-06,2.73784E-06,2.20865E-06,3.3241E-06,9.09905E-07,3.61375E-06,3.41555E-06,1.21311E-06,1.71431E-06,2.04446E-06,1.99854E-06,1.22232E-06,1.42219E-06,1.81944E-06,2.39723E-06,8.94165E-07,2.32024E-06,3.63054E-06,3.99195E-06,3.35756E-06,2.52063E-06,2.61049E-06,3.05821E-06,1.47916E-06,1.56017E-06,1.51738E-06,1.10148E-06,3.14155E-06,2.84454E-06,3.14559E-06,1.25076E-06,1.0433E-06,8.39826E-07,7.98725E-07,1.13755E-06
YGL099W,1.08182E-08,1.39049E-08,1.25299E-08,1.21698E-08,1.34068E-08,1.54271E-08,1.51809E-08,2.59628E-08,2.81082E-08,2.38176E-08,3.14007E-08,1.03966E-08,2.83396E-08,2.90418E-08,3.23906E-08,3.13649E-08,4.15044E-08,3.06062E-08,1.58203E-08,1.8874E-08,8.23315E-09,1.55524E-08,1.20879E-08,1.67761E-08,2.12168E-08,2.8004E-08,2.51064E-08,1.82274E-08,1.71618E-08,1.64103E-08,1.81462E-08,2.0419E-08,2.0082E-08,2.43657E-08,2.36815E-08,1.8677E-08,2.11845E-08,2.17648E-08,1.90634E-08,9.57277E-09,1.01183E-08,1.40831E-08
YPL004C,2.42459E-05,1.84532E-05,1.55656E-05,1.53635E-05,1.55748E-05,1.39966E-05,1.71165E-05,1.37007E-05,1.63633E-05,1.451E-05,1.63541E-05,2.49096E-05,2.20835E-05,1.73031E-05,2.46786E-05,2.84176E-05,3.23238E-05,3.02127E-05,1.71145E-05,1.9668E-05,1.46819E-05,2.65524E-05,2.22174E-05,2.54293E-05,2.27475E-05,2.73416E-05,2.38631E-05,2.835E-05,2.60099E-05,3.09823E-05,2.00709E-05,2.70604E-05,1.83526E-05,2.34091E-05,2.46546E-05,2.90297E-05,2.81897E-05,2.3706E-05,1.98179E-05,1.49774E-05,1.60355E-05,1.44961E-05
YDL087C,3.81899E-08,3.13989E-08,2.50783E-08,1.77241E-08,2.61316E-08,2.49986E-08,3.10653E-08,2.83449E-08,3.10155E-08,2.97584E-08,3.23918E-08,3.85627E-08,2.84258E-08,3.69782E-08,4.5209E-08,5.18066E-08,4.73849E-08,4.93513E-08,2.89695E-08,3.5578E-08,1.52461E-08,3.26405E-08,3.68858E-08,3.24936E-08,3.42284E-08,3.83985E-08,3.69596E-08,4.60463E-08,3.92934E-08,3.79564E-08,3.36849E-08,4.24904E-08,3.3582E-08,3.17448E-08,3.45504E-08,4.31731E-08,3.8309E-08,3.32858E-08,3.08403E-08,2.45091E-08,2.54956E-08,2.15845E-08
YGL154C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YLR427W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YJL221C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YER106W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YGL156W,7.42393E-07,4.17973E-07,3.25536E-07,4.12418E-07,2.76211E-07,2.89807E-07,3.26052E-07,2.40094E-07,2.2274E-07,1.31384E-07,1.90364E-07,7.87298E-07,1.27881E-07,1.91672E-07,8.70971E-07,1.77381E-06,1.63817E-06,1.04478E-06,4.18974E-07,5.95906E-07,2.4481E-07,5.44411E-07,1.10855E-06,6.35644E-07,6.85493E-07,1.02802E-06,6.75281E-07,6.35861E-07,5.79966E-07,5.50893E-07,4.65925E-07,7.73276E-07,5.00022E-07,2.34708E-06,8.68612E-07,6.82189E-07,6.05356E-07,2.21031E-06,1.80371E-06,4.50271E-07,4.51218E-07,5.56484E-07
YJL199C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YIL150C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YMR043W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YDL040C,4.59989E-08,5.41151E-08,4.81832E-08,4.72195E-08,5.57697E-08,5.32118E-08,5.38744E-08,7.9393E-08,7.48323E-08,8.53699E-08,1.3012E-07,4.09257E-08,9.82244E-08,1.15097E-07,1.0812E-07,1.23626E-07,1.25691E-07,9.28786E-08,5.87101E-08,6.21305E-08,3.48461E-08,5.99514E-08,4.0301E-08,6.41511E-08,8.13289E-08,9.17251E-08,9.10778E-08,7.21077E-08,6.45622E-08,7.62302E-08,6.4147E-08,8.64513E-08,6.16146E-08,6.75239E-08,7.75671E-08,8.0725E-08,7.80981E-08,7.08828E-08,6.00101E-08,3.74151E-08,3.65593E-08,3.46309E-08
YOR253W,1.9478E-08,3.92115E-08,3.08415E-08,3.14162E-08,3.61734E-08,0,2.77749E-08,6.48477E-08,0,7.1474E-08,0,1.32785E-08,9.95196E-08,9.48573E-08,4.47567E-08,1.29359E-08,0,0,3.20913E-08,4.07546E-08,3.38025E-08,5.29916E-08,0,5.04308E-08,3.02508E-08,0,3.10177E-08,4.23341E-08,5.08682E-08,4.8819E-08,3.09986E-08,2.11833E-08,0,2.72018E-08,0,4.0786E-08,1.06176E-07,1.38087E-08,1.61277E-08,1.93995E-08,1.02877E-08,3.33141E-08
YOL070C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YMR125W,2.09175E-07,2.04644E-07,1.68672E-07,1.81717E-07,1.8672E-07,1.85553E-07,1.92739E-07,2.52606E-07,2.73135E-07,2.78915E-07,3.0184E-07,1.9875E-07,3.00368E-07,2.93031E-07,3.55688E-07,3.99428E-07,4.05639E-07,3.73183E-07,1.96001E-07,2.35393E-07,1.2941E-07,2.45999E-07,2.03472E-07,2.61354E-07,3.15184E-07,3.78908E-07,3.39583E-07,2.97429E-07,2.69267E-07,2.93513E-07,2.21937E-07,2.98549E-07,2.23136E-07,2.55984E-07,2.52758E-07,2.93436E-07,2.52412E-07,2.59864E-07,2.45725E-07,1.57792E-07,1.69417E-07,1.33956E-07
YLR254C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YLR265C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YKL040C,1.22791E-07,0,1.16619E-07,1.40996E-07,1.70987E-07,0,1.59707E-07,3.2677E-07,0,0,0,1.11058E-07,0,2.93419E-07,1.99609E-07,1.84934E-07,0,0,0,2.58393E-07,1.18396E-07,1.85145E-07,0,1.92563E-07,3.29068E-07,0,0,2.6917E-07,1.97671E-07,0,1.61569E-07,1.74404E-07,0,2.14013E-07,0,0,3.26472E-07,2.64928E-07,2.12769E-07,0,1.47246E-07,1.12295E-07
YML120C,1.40989E-07,2.55088E-07,2.27412E-07,2.17323E-07,2.18909E-07,2.39424E-07,2.3306E-07,2.75689E-07,2.96265E-07,2.629E-07,2.82298E-07,1.148E-07,2.94911E-07,2.96321E-07,1.45137E-07,2.46943E-07,2.04621E-07,2.44988E-07,2.11543E-07,2.86259E-07,3.03165E-07,3.92257E-07,1.32124E-07,3.20399E-07,6.50542E-07,7.3209E-07,6.16761E-07,3.75606E-07,4.19887E-07,4.26587E-07,2.11071E-07,2.45379E-07,2.2985E-07,1.92059E-07,5.30031E-07,4.78487E-07,4.44086E-07,2.19512E-07,1.944E-07,1.32966E-07,1.40368E-07,2.7131E-07
YML118W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YLR315W,3.81668E-07,4.51445E-07,3.55978E-07,3.99981E-07,4.33545E-07,3.60616E-07,4.45452E-07,4.49286E-07,4.51216E-07,4.59299E-07,4.09496E-07,3.31005E-07,4.09499E-07,4.92423E-07,5.51721E-07,5.54095E-07,9.20778E-07,6.43246E-07,2.71164E-07,3.35263E-07,2.13715E-07,3.83553E-07,3.05596E-07,4.52911E-07,4.6957E-07,5.42309E-07,4.53862E-07,5.65543E-07,4.5785E-07,4.92657E-07,3.83118E-07,5.45222E-07,3.82236E-07,4.34395E-07,3.50245E-07,5.14732E-07,4.34693E-07,4.5646E-07,4.12632E-07,3.61138E-07,3.64516E-07,1.82881E-07
YNL123W,2.56871E-08,3.43873E-08,2.9032E-08,3.02214E-08,3.35244E-08,3.27467E-08,3.38241E-08,5.45293E-08,5.61872E-08,5.67186E-08,6.64837E-08,2.06869E-08,6.61737E-08,6.74786E-08,2.77288E-08,2.35769E-08,2.69193E-08,3.75303E-08,2.81733E-08,3.39848E-08,2.3864E-08,3.91147E-08,2.0276E-08,3.82664E-08,3.01917E-08,3.6726E-08,3.68087E-08,4.0287E-08,3.80898E-08,4.2255E-08,2.95904E-08,2.86559E-08,3.58286E-08,2.29614E-08,5.11338E-08,5.13385E-08,5.56296E-08,2.10105E-08,2.18396E-08,2.03596E-08,2.20899E-08,2.91541E-08
YHR170W,1.55003E-08,1.72755E-08,1.5292E-08,1.6924E-08,2.03945E-08,1.87374E-08,1.88881E-08,3.36246E-08,3.40764E-08,3.77675E-08,4.17832E-08,1.53886E-08,4.43734E-08,4.52956E-08,3.0375E-08,3.76815E-08,3.36322E-08,3.05303E-08,2.12819E-08,2.55729E-08,1.03526E-08,1.99725E-08,1.43199E-08,1.86247E-08,3.3289E-08,3.56956E-08,3.81332E-08,2.0342E-08,2.24645E-08,2.07407E-08,2.32743E-08,2.61124E-08,2.94412E-08,2.6822E-08,1.98654E-08,2.13377E-08,2.41522E-08,2.31112E-08,3.10667E-08,1.1112E-08,1.15632E-08,1.20014E-08
YPR144C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YDL165W,9.63524E-10,1.78313E-09,1.58961E-09,1.75254E-09,1.74103E-09,0,1.72823E-09,2.00959E-09,0,2.97056E-09,0,9.44565E-10,4.29829E-09,3.28246E-09,1.63738E-10,1.13777E-09,0,0,9.94265E-10,1.24686E-09,1.4542E-09,1.96694E-09,0,1.4628E-09,6.86905E-10,0,1.10793E-09,1.50507E-09,2.00846E-09,1.86454E-09,7.2023E-10,6.90221E-10,0,6.10707E-10,0,1.64238E-09,1.95929E-09,5.04991E-10,8.35488E-10,8.89886E-10,8.81555E-10,1.21301E-09
YIL038C,8.85154E-08,1.08635E-07,9.43246E-08,9.22172E-08,9.30128E-08,9.59484E-08,9.7423E-08,1.36973E-07,1.37102E-07,1.08507E-07,1.43353E-07,7.35225E-08,1.31135E-07,1.576E-07,1.38264E-07,1.37779E-07,1.39149E-07,1.25036E-07,7.87494E-08,9.04358E-08,5.70816E-08,1.01855E-07,8.78217E-08,1.02563E-07,1.02465E-07,1.33255E-07,1.02552E-07,1.32399E-07,1.14149E-07,1.13143E-07,8.74007E-08,9.7063E-08,9.43281E-08,8.1682E-08,1.36266E-07,1.3355E-07,1.36089E-07,9.62381E-08,7.27235E-08,6.90474E-08,6.65715E-08,7.72409E-08
YAL015C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YJL208C,1.02202E-08,1.24509E-08,1.13074E-08,1.01175E-08,1.1394E-08,1.34108E-08,1.42305E-08,2.07069E-08,1.8723E-08,2.65442E-08,1.71524E-08,9.43021E-09,3.04609E-08,2.16766E-08,1.79188E-08,2.23645E-08,2.24779E-08,2.18218E-08,1.36153E-08,1.9708E-08,9.27862E-09,1.52958E-08,1.01738E-08,1.51796E-08,2.77366E-08,2.7293E-08,2.32072E-08,1.93199E-08,1.77041E-08,1.75182E-08,1.55293E-08,1.74986E-08,1.69365E-08,1.6017E-08,1.50893E-08,2.0791E-08,1.66663E-08,1.65275E-08,1.40625E-08,7.2088E-09,8.1925E-09,1.73285E-08
YLR186W,6.04089E-08,5.92138E-08,5.15919E-08,5.73109E-08,7.14416E-08,6.51616E-08,4.30738E-08,1.18697E-07,1.2736E-07,1.29886E-07,1.62347E-07,5.79508E-08,1.31333E-07,1.46546E-07,1.04173E-07,1.0986E-07,1.14021E-07,1.07558E-07,6.68726E-08,7.53558E-08,3.57351E-08,7.02741E-08,5.03525E-08,7.39595E-08,9.61341E-08,9.65585E-08,1.02351E-07,7.79493E-08,7.86237E-08,7.95404E-08,6.91691E-08,1.01146E-07,7.67489E-08,8.66407E-08,6.83547E-08,7.20719E-08,7.01797E-08,7.51003E-08,9.44509E-08,4.24303E-08,4.72347E-08,3.36467E-08
YJL076W,2.70734E-08,2.914E-08,2.44099E-08,2.61111E-08,2.82298E-08,2.86006E-08,2.28573E-08,4.7768E-08,4.43354E-08,4.09807E-08,5.16953E-08,2.38055E-08,4.64482E-08,5.35462E-08,5.92162E-08,6.70986E-08,6.09246E-08,5.68766E-08,2.89555E-08,4.18402E-08,1.75349E-08,3.03927E-08,2.303E-08,3.61086E-08,4.39026E-08,5.23868E-08,4.22618E-08,4.67342E-08,3.09813E-08,3.53063E-08,3.5682E-08,4.98427E-08,3.95006E-08,4.57136E-08,3.20454E-08,4.43112E-08,2.58714E-08,4.59301E-08,3.69662E-08,1.9868E-08,2.46803E-08,1.73751E-08
YBR212W,7.27323E-08,7.5203E-08,5.97221E-08,6.85047E-08,6.18745E-08,7.02445E-08,7.04246E-08,9.398E-08,8.24089E-08,8.55821E-08,7.88546E-08,6.70034E-08,9.82171E-08,1.19038E-07,1.87207E-07,1.90327E-07,1.91356E-07,1.5069E-07,8.21145E-08,1.04117E-07,4.50676E-08,9.33906E-08,9.55696E-08,7.9369E-08,1.18553E-07,1.54489E-07,1.20568E-07,1.05005E-07,1.05142E-07,8.53217E-08,9.13525E-08,1.19203E-07,9.42248E-08,1.20849E-07,1.26668E-07,1.351E-07,1.17715E-07,1.21912E-07,1.07215E-07,5.40296E-08,5.41441E-08,8.42334E-08
YDR456W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YDR383C,7.28691E-08,7.9934E-08,6.60145E-08,6.57318E-08,4.81387E-08,5.80887E-08,6.91756E-08,5.17343E-08,3.96686E-08,5.68E-08,6.7646E-08,7.58795E-08,5.84201E-08,5.80229E-08,8.8046E-08,1.22012E-07,1.19985E-07,1.57159E-07,5.01433E-08,7.17624E-08,3.90724E-08,7.53611E-08,7.80973E-08,8.95194E-08,6.71667E-08,8.77352E-08,4.25711E-08,1.14599E-07,8.56027E-08,7.39876E-08,5.49418E-08,1.00015E-07,3.01469E-08,5.51634E-08,6.10326E-08,7.70451E-08,6.46301E-08,8.79344E-08,6.90961E-08,7.03888E-08,7.63073E-08,5.08388E-08
YLR363C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YJR112W,0,2.83068E-08,0,0,0,0,0,0,0,4.82004E-08,0,0,5.75975E-08,0,0,0,0,0,2.53206E-08,0,0,0,0,0,0,0,4.08818E-08,0,0,3.71748E-08,0,0,0,0,0,4.70924E-08,0,0,0,1.60486E-08,0,0
YOR206W,1.01979E-07,1.08297E-07,9.51195E-08,9.75843E-08,1.31223E-07,1.27694E-07,1.08328E-07,2.32857E-07,2.27579E-07,2.31204E-07,2.89715E-07,8.04681E-08,3.13705E-07,3.00683E-07,1.74434E-07,2.24413E-07,2.29936E-07,2.10211E-07,1.4723E-07,1.61078E-07,7.84537E-08,1.23002E-07,7.58148E-08,1.28103E-07,1.69975E-07,1.96308E-07,1.99136E-07,1.44216E-07,1.28515E-07,1.52434E-07,1.47961E-07,1.7755E-07,1.73064E-07,1.46182E-07,1.70085E-07,1.69563E-07,1.64132E-07,1.46769E-07,1.53524E-07,6.95603E-08,7.04794E-08,7.04176E-08
YNR053C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YER002W,6.63818E-09,9.44047E-09,7.4518E-09,7.62463E-09,1.12412E-08,1.01858E-08,2.83978E-09,2.32292E-08,2.42491E-08,1.14369E-08,2.91429E-08,5.75656E-09,1.49003E-08,3.20991E-08,9.41049E-09,1.25779E-08,1.77976E-08,1.42726E-08,1.07189E-08,1.16359E-08,5.98314E-09,8.34601E-09,5.79022E-09,8.21808E-09,1.03709E-08,1.45785E-08,1.10142E-08,1.06652E-08,8.26504E-09,9.37924E-09,1.04698E-08,1.03899E-08,1.09342E-08,9.76149E-09,1.50851E-08,1.27049E-08,1.38827E-08,1.07096E-08,9.81831E-09,5.3497E-09,6.1288E-09,6.51715E-09
YDR432W,3.18217E-07,4.79011E-07,3.76938E-07,4.09574E-07,5.17949E-07,5.09493E-07,4.78726E-07,9.36175E-07,9.49083E-07,9.1804E-07,1.01347E-06,2.84893E-07,9.65443E-07,1.02871E-06,6.82045E-07,8.7523E-07,9.72978E-07,8.15728E-07,4.73846E-07,6.98699E-07,2.73065E-07,5.0361E-07,5.0412E-07,5.46633E-07,4.33451E-07,6.50647E-07,5.42398E-07,7.07023E-07,6.00882E-07,5.94763E-07,4.74332E-07,6.35613E-07,5.38145E-07,3.99939E-07,8.69134E-07,7.09968E-07,8.03062E-07,4.69625E-07,5.02226E-07,3.55823E-07,4.76744E-07,7.37547E-07
YKL162C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOL042W,5.73657E-09,6.35616E-09,5.06546E-09,5.35693E-09,5.68553E-09,4.97054E-09,6.10053E-09,5.28743E-09,5.38552E-09,6.18234E-09,5.55279E-09,5.61438E-09,6.77488E-09,7.90338E-09,1.5362E-08,1.91423E-08,2.12711E-08,1.37078E-08,6.10874E-09,7.4301E-09,3.89213E-09,6.68149E-09,5.99976E-09,7.93871E-09,9.80418E-09,1.75174E-08,1.10304E-08,1.00318E-08,7.35809E-09,9.02669E-09,7.47163E-09,1.15276E-08,7.67899E-09,8.07311E-09,8.65702E-09,9.73247E-09,7.44849E-09,8.94068E-09,7.53128E-09,5.13672E-09,5.20834E-09,5.7609E-09
YBR089C-A,1.98893E-06,2.07138E-06,1.72841E-06,1.66033E-06,1.84767E-06,1.72344E-06,1.98655E-06,2.43797E-06,2.7933E-06,2.42599E-06,2.53155E-06,1.90867E-06,2.28492E-06,2.51114E-06,1.84253E-06,2.02289E-06,2.54486E-06,2.25219E-06,1.60281E-06,1.76288E-06,1.09836E-06,1.88755E-06,1.85742E-06,1.99485E-06,1.93866E-06,2.41455E-06,2.41118E-06,2.22852E-06,2.09588E-06,2.08564E-06,1.73131E-06,1.95501E-06,1.76206E-06,2.07142E-06,2.16107E-06,2.44516E-06,2.50317E-06,2.06334E-06,2.11228E-06,1.41557E-06,1.54646E-06,1.72077E-06
YIL164C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YHR077C,2.00169E-08,1.68768E-08,1.32618E-08,1.60131E-08,1.67579E-08,1.45215E-08,1.67107E-08,2.07805E-08,2.1223E-08,2.11814E-08,2.27319E-08,1.91656E-08,2.21328E-08,2.38921E-08,4.94983E-08,5.30596E-08,5.26261E-08,4.44376E-08,2.22682E-08,2.84164E-08,1.07446E-08,2.20643E-08,1.78905E-08,2.31116E-08,3.13113E-08,3.69165E-08,3.22312E-08,2.82505E-08,2.49778E-08,2.62558E-08,2.59515E-08,3.66439E-08,2.52875E-08,2.92335E-08,2.03397E-08,2.82745E-08,2.2118E-08,2.80094E-08,3.00678E-08,1.44813E-08,1.66057E-08,8.73085E-09
YOR056C,3.16261E-08,5.94517E-08,3.22997E-08,3.49045E-08,4.91981E-08,4.78954E-08,3.69294E-08,8.49295E-08,7.31278E-08,7.38972E-08,9.02121E-08,2.77823E-08,8.75594E-08,1.31758E-07,4.95581E-08,7.13713E-08,6.73413E-08,5.42561E-08,4.1314E-08,4.4985E-08,2.58927E-08,4.74519E-08,2.72035E-08,4.47599E-08,4.81872E-08,5.68924E-08,6.37274E-08,6.21329E-08,5.07374E-08,6.67614E-08,5.08888E-08,4.45386E-08,4.45854E-08,3.40886E-08,5.74154E-08,7.72399E-08,8.78357E-08,3.14339E-08,2.07381E-08,3.79793E-08,1.8652E-08,3.66188E-08
